Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Train_F1,Val_F1,Epoch
0.22976368456046153,0.9734875235404896,0.0831047714680205,0.9841417910447762,0.006615214994487322,0.0,1
0.0831101450337747,0.9837757875465852,0.0825068917752927,0.9841417910447762,0.0,0.0,2
0.08265740204062398,0.9838025381336104,0.08195427500470613,0.9841417910447762,0.0,0.0,3
0.08176861877748731,0.9838025381336104,0.08158688629561656,0.9841417910447762,0.0,0.0,4
0.08128730187236652,0.9838025381336104,0.08118190158847434,0.9841417910447762,0.0,0.0,5
0.08028433205080095,0.983789162783973,0.08113180507145586,0.9841417910447762,0.0,0.0,6
0.07958218766903515,0.9838025381336104,0.08050331869925009,0.9841417910447762,0.0,0.0,7
0.0788386714337726,0.983789162783973,0.08021567707839647,0.9836642679883473,0.0,0.0,8
0.07790424601656291,0.9837757875465852,0.07976436317712945,0.9841417910447762,0.0,0.0,9
0.07719194008419805,0.9838159133709982,0.07909506832998689,0.9841417910447762,0.0,0.0,10
0.07625526039954483,0.9838159133709982,0.0788361648507899,0.9836642679883473,0.0,0.0,11
0.07513029374442833,0.9838025381336104,0.07800658549257808,0.9841417910447762,0.0,0.0,12
0.07435535985828165,0.9838159133709982,0.0774768342956181,0.9841417910447762,0.0,0.0,13
0.0729064498021681,0.9838025381336104,0.07715072438243702,0.9841417910447762,0.0,0.0,14
0.07197196148278898,0.983789162783973,0.07670213117278472,0.9841417910447762,0.0,0.0,15
0.07045355497011235,0.9838025381336104,0.07703670782988148,0.9841417910447762,0.0,0.0,16
0.06995346938230175,0.9838159133709982,0.07929117766299995,0.9841417910447762,0.0,0.0,17
0.06679014262667941,0.9838159133709982,0.07173157057146792,0.9841417910447762,0.0,0.0,18
0.06594923198988266,0.9838025381336104,0.06876696763106033,0.9831867449319185,0.0,0.0,19
0.06243744454360966,0.9838453389830508,0.06422967439335282,0.984375,0.007233273056057866,0.028985507246376812,20
0.05844053135248772,0.983933615819209,0.058132413657573004,0.9848414179104478,0.045454545454545456,0.08450704225352113,21
0.05559968655728687,0.9850089882277724,0.054970699669606764,0.9862406716417911,0.17770597738287564,0.28915662650602414,22
0.05234187601691154,0.9858195300156114,0.04983003680255303,0.9862406716417911,0.2916053019145803,0.28915662650602414,23
0.04793553467137543,0.9867156737268308,0.046716701407841156,0.988106343283582,0.37621023513139695,0.5142857142857142,24
0.045044967685100565,0.9883046567776782,0.04367309911121714,0.9890391791044776,0.4903722721437741,0.5436893203883495,25
0.041822351953588376,0.9880986774933092,0.043679618270293284,0.9885616560480488,0.493734335839599,0.6115702479338843,26
0.04089692400483441,0.9893800290739918,0.04097347471652414,0.9904384328358209,0.5724465558194775,0.5940594059405941,27
0.03984894220497994,0.9895244821092278,0.039444463374915896,0.9911380597014925,0.5801886792452831,0.6545454545454545,28
0.03812957966160334,0.9898775894538606,0.039441173965960426,0.9904384328358209,0.6000000000000001,0.5940594059405941,29
0.037566272736459135,0.9903938752334221,0.03845817173586542,0.9904384328358209,0.6226851851851851,0.6019417475728155,30
0.03564063927264887,0.99137829566855,0.03706635365841825,0.9904384328358209,0.6674233825198639,0.6095238095238095,31
0.034886966502339356,0.9909823874744768,0.03914498822301192,0.9904384328358209,0.6490825688073395,0.5940594059405941,32
0.03382090558195378,0.9918517804864212,0.037701728348526996,0.9916044776119403,0.6919642857142858,0.6785714285714287,33
0.031852671357417726,0.9918785310734464,0.035709312636936164,0.9916044776119403,0.6940133037694013,0.6785714285714287,34
0.03247217375436538,0.9918196798493408,0.03534802918654765,0.9916044776119403,0.6924778761061947,0.6785714285714287,35
0.031429136224804435,0.9921727871939736,0.03748679361816219,0.992304104477612,0.7083333333333333,0.722689075630252,36
0.0314780482591276,0.9919373822975518,0.03397349030727211,0.9918265814211831,0.700218818380744,0.7079646017699115,37
0.029770272788212728,0.992159411956586,0.03416580974208838,0.992304104477612,0.7108695652173914,0.7079646017699115,38
0.029426129444242013,0.9924536680771132,0.034028263480125,0.9927705223880597,0.7217391304347827,0.7304347826086957,39
0.028027745404473437,0.9931893083784316,0.037219627683782605,0.9925373134328358,0.7518796992481203,0.728813559322034,40
0.028536644394049043,0.9924964689265536,0.03474507887858143,0.992304104477612,0.7261009667024704,0.6972477064220183,41
0.02762224626818549,0.9931732580037664,0.034243382735987433,0.9930037313432836,0.7516059957173448,0.7413793103448276,42
0.02713411739636785,0.993232109227872,0.03395242324533342,0.9927705223880597,0.7558386411889597,0.7350427350427351,43
0.026532239902217456,0.993114406779661,0.03932999715064208,0.992304104477612,0.7521186440677966,0.7441860465116278,44
0.02654653985734216,0.9933498116760828,0.03312116815007617,0.9925262082868548,0.7585470085470085,0.7321428571428571,45
0.025146410366992583,0.993761770244821,0.033549006668098263,0.9932369402985075,0.7782426778242678,0.7521367521367522,46
0.02546795676697075,0.9934675141242938,0.032954861909519656,0.9927705223880597,0.76875,0.7256637168141592,47
0.024900132534371105,0.9935852165725048,0.03290481136319775,0.9927594172420786,0.7719665271966528,0.7387387387387387,48
0.025196395274666303,0.9932615348399246,0.032957891141392456,0.9932369402985075,0.7602094240837697,0.7478260869565218,49
0.02483369445837317,0.9938206214689266,0.033828997933848796,0.9932369402985075,0.779874213836478,0.7387387387387387,50
0.023652799925033653,0.9940266007532956,0.03284047165229034,0.9932369402985075,0.7887617065556711,0.7478260869565218,51
0.023276095163722494,0.9941148775894538,0.032919738268824154,0.9927594172420786,0.788583509513742,0.7478260869565218,52
0.022425452619582634,0.994320856873823,0.033565064454017905,0.9932369402985075,0.8008255933952528,0.7433628318584071,53
0.022342187798780656,0.993879472693032,0.03252860032838141,0.9929926261973026,0.786447638603696,0.7627118644067796,54
0.02198500359761221,0.9939088983050848,0.03321339008513535,0.9932369402985075,0.7854922279792748,0.7478260869565218,55
0.021480965118157322,0.9942620056497176,0.03327951405945512,0.9930037313432836,0.7987616099071208,0.7413793103448276,56
0.02070913870891085,0.9942914312617702,0.03327913919838915,0.9929926261973026,0.8012295081967213,0.7586206896551724,57
0.0204150317544553,0.9948505178907722,0.033568296634161006,0.9927594172420786,0.8194014447884417,0.7521367521367522,58
0.021382493141456384,0.994320856873823,0.033976211564769494,0.9937033582089553,0.8016443987667009,0.773109243697479,59
0.019790242014427806,0.994762241054614,0.035066380897027884,0.9932369402985075,0.8183673469387756,0.7433628318584071,60
0.01884192168737185,0.9948799435028248,0.03368246367879133,0.9932258351525264,0.8231707317073169,0.7652173913043478,61
0.01943806228390245,0.994762241054614,0.03522180690950066,0.9932369402985075,0.8191056910569107,0.7433628318584071,62
0.018811658733672344,0.9950270715630886,0.03385518269766412,0.9937033582089553,0.8291203235591508,0.7652173913043478,63
