Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Train_F1,Val_F1,Epoch
0.3192095957312984,0.9429597886044202,0.21915338253525599,0.9430859097793921,0.0,0.0,1
0.21868903745422513,0.9429597886044202,0.21586269115671533,0.9430859097793921,0.0,0.0,2
0.21634885912778423,0.9429597886044202,0.2123218149894539,0.9421308636665344,0.0,0.0,3
0.2125916451710636,0.942933038017395,0.20684034009897387,0.9435634328358209,0.0,0.0,4
0.20743058843531803,0.94290628743037,0.19864890693266765,0.9435634328358209,0.0,0.0,5
0.19910634270883565,0.9429464132547828,0.18568401582389896,0.9430859097793921,0.0,0.0,6
0.18099629094190445,0.9438425569660022,0.1575831817566155,0.9512482232122279,0.03733602421796166,0.32131147540983607,7
0.15428501193128336,0.9534058808831396,0.13323570474525925,0.960820895522388,0.38571982925882814,0.5254237288135594,8
0.14062536357710154,0.9591037494090093,0.12585717964965687,0.9615094172420786,0.5180555555555556,0.5831202046035806,9
0.13345478645234882,0.9622335644989588,0.12186212971788975,0.9631529850746269,0.5693185632762672,0.5948717948717949,10
0.13016335949075333,0.9627364749288828,0.12204823547116403,0.9638526119402985,0.57931493182574,0.5974025974025974,11
0.12835235334647627,0.9626883239171374,0.11836713777133236,0.962664356872217,0.5828947368421052,0.6,12
0.12689510405154886,0.9635470168289716,0.11588049226290205,0.9633750888838697,0.5926901547579849,0.6075949367088608,13
0.12432008553149351,0.96396967561007,0.11797202378072644,0.9645522388059702,0.5992141453831041,0.5999999999999999,14
0.12322938252697141,0.9644993366270191,0.11375295694860399,0.9640858208955224,0.6097087378640776,0.6111111111111112,15
0.1215564656185326,0.9643522085667554,0.11319231587178014,0.964785447761194,0.6059225512528473,0.6138107416879796,16
0.1205633757231219,0.9650878488680737,0.11222959306832618,0.9642968195587841,0.6164294954721863,0.6169665809768637,17
0.11880613957971471,0.9654703818247592,0.10993855203270421,0.9645522388059702,0.6222222222222222,0.6142131979695431,18
