Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Train_F1,Val_F1,Epoch
0.30894070353563874,0.9477882640060956,0.2037135576190881,0.9475057747826647,0.0,0.0,1
0.2042687839767338,0.9477615134190704,0.20156838809292504,0.9479832978390935,0.0,0.0,2
0.2016575341299922,0.9478016392434834,0.197873713867684,0.9475057747826647,0.0,0.0,3
0.19813857081114453,0.9478016392434834,0.19312703444307627,0.9484608208955224,0.0,0.0,4
0.19224513167592833,0.9477882640060956,0.18528073751603477,0.9475057747826647,0.0,0.0,5
0.18542906646522977,0.9478150145931208,0.17776299126016237,0.9479832978390935,0.0,0.0,6
0.17913609210670717,0.9477615134190704,0.17459429501521853,0.9484608208955224,0.0,0.0,7
0.17539960070839059,0.9478016392434834,0.1702324049053681,0.9484608208955224,0.0,0.0,8
0.17100492416022312,0.9478016392434834,0.1659889650288684,0.9475057747826647,0.0,0.0,9
0.16596754377100412,0.9478150145931208,0.15662688503417024,0.9479832978390935,0.0,0.0,10
0.15834023534002103,0.9479220168289716,0.14791038002735454,0.9498600746268657,0.005624296962879639,0.07725321888412018,11
0.14931378738118656,0.950080786721181,0.13902326896347905,0.9542688344841572,0.12215320910973085,0.3379310344827586,12
0.14180829197593045,0.9522449066634456,0.12785249530777634,0.9570784470928249,0.2566452795600367,0.3680555555555556,13
0.13386533767890488,0.9540104433866095,0.12269762570852386,0.9591884328358209,0.34259259259259256,0.4299674267100977,14
0.132314230235428,0.9551607173939434,0.11927942294272012,0.9596548507462687,0.3843042071197411,0.4401294498381877,15
0.1256609197770478,0.9571001326521462,0.11625597995077343,0.9612762082868548,0.4238829576907868,0.52046783625731,16
0.1245527351596459,0.9576137434066802,0.11526902014010085,0.9617537313432836,0.43793911007025765,0.47096774193548385,17
0.12020412560966084,0.9600400188323918,0.1108204369410188,0.9635971926931125,0.48947368421052634,0.5529411764705883,18
0.11631956109791351,0.9601871468926554,0.10870603619075354,0.9638526119402985,0.4926884139482565,0.5558739255014327,19
0.11611544883913855,0.9616316769082668,0.10651171196195065,0.9638304016483363,0.5214836577304444,0.5648414985590777,20
0.11303578952671557,0.9630574816364353,0.10461328049641194,0.9652407605256608,0.5404613694617356,0.58356940509915,21
0.10996314841859502,0.9638225475498063,0.10314810480154586,0.9664179104477612,0.5545487495469373,0.5789473684210527,22
0.10882137970106717,0.9632367103337792,0.1024726746101437,0.9675839552238806,0.5514018691588786,0.5899705014749262,23
0.10714959042848118,0.9644592108026062,0.10044509721382382,0.9666511194029851,0.5692857142857143,0.5855072463768116,24
0.10612994108488163,0.9653393040269108,0.09793494416069506,0.9664068053017801,0.5800927577595434,0.6055555555555556,25
0.10386960435833748,0.9659251412429378,0.09719679956933214,0.9661735963465562,0.5936842105263158,0.6016713091922006,26
0.10080727445297957,0.9670005136515012,0.09555688455999249,0.9671175373134329,0.6103580118178659,0.6094182825484765,27
0.09974534052159027,0.9672947697720286,0.09628371017139287,0.9652518656716418,0.6146375303503294,0.6149870801033592,28
0.09881808969672949,0.9676238015546637,0.10039478411242032,0.9642857144128031,0.6190145732130465,0.6440677966101696,29
0.095724192326102,0.9675462249308656,0.09489917241659968,0.9668843283582089,0.6226027397260274,0.6432160804020101,30
0.09638387314732202,0.967795005176925,0.09303003047956034,0.9673396411226757,0.6230186078566506,0.6443298969072164,31
0.09197365621921101,0.968811526249133,0.10311149645978486,0.9645522388059702,0.6347016212487064,0.6591928251121076,32
0.09375926192458085,0.9688998030852912,0.09251881919458982,0.9668732232122279,0.6434841323430115,0.6568627450980393,33
0.08967806671848849,0.969268960804589,0.08725738953996463,0.968505685898795,0.6472776462631046,0.6453333333333333,34
0.0897732318366152,0.9708980696798494,0.08914318478921839,0.9696717306749144,0.6671154493436553,0.632183908045977,35
0.0872017628833662,0.9706626647834274,0.08742624939681504,0.9692053127644668,0.6655484736665548,0.6285714285714286,36
0.08770606541325439,0.9694883153263458,0.08414015426038292,0.9696828358208955,0.6523489932885905,0.6467391304347826,37
0.08583223394511684,0.970296182201407,0.09133180211724887,0.968505685898795,0.66377874041986,0.6956521739130435,38
0.08544097049090497,0.9705315870978289,0.08359830003446769,0.9708488805970149,0.6668885191347754,0.68671679197995,39
0.08278965879025048,0.9723265494330454,0.08183685811093895,0.9698938344841572,0.6889477167438782,0.6648793565683647,40
0.08182602435940077,0.9721205701486764,0.08420179801498341,0.97060456649581,0.6889983579638753,0.6477272727272728,41
0.08105276684105543,0.9724442518812564,0.08031953619474938,0.9715374023167055,0.6919025674786042,0.6907216494845361,42
0.08004916528729693,0.9726502311656255,0.07991674249800902,0.972481343283582,0.6947091685836346,0.6878306878306879,43
0.07872850895138571,0.973417972104024,0.0799313323052317,0.9720149253731343,0.7038739330269205,0.7058823529411765,44
0.07687194783606022,0.9728856360620474,0.07859661577804754,0.9720149253731343,0.7022308438409312,0.6938775510204082,45
0.0760461811729573,0.9736212763633656,0.07895527425056457,0.9736473880597015,0.709279688513952,0.7049608355091384,46
0.07524931681947986,0.974742124646397,0.08162288050418467,0.9703824626865671,0.7222042139384116,0.7080459770114942,47
0.07417181891654297,0.9743729669270992,0.07891872474316011,0.9708377754510339,0.7202572347266881,0.7078384798099763,48
0.07255690594990968,0.9755473163841808,0.07975394210138646,0.97060456649581,0.7350972266496653,0.7102803738317759,49
0.07166664705841772,0.974870527306968,0.07765974810673856,0.9729366560480488,0.7269820971867007,0.7015706806282722,50
0.07131847449041005,0.9751380328404702,0.07716044797633366,0.9717595061259483,0.7313812858052197,0.720763723150358,51
0.0711130479693118,0.9756382682453666,0.07674253211215191,0.9729255509020677,0.7356983061681047,0.7128205128205128,52
0.06896774517048684,0.977299477869957,0.0832406338892254,0.9685167910447762,0.7545367717287488,0.7019867549668873,53
0.07023898795547172,0.9760475517890772,0.07566830344033044,0.9729477611940298,0.7417512690355329,0.7211538461538461,54
0.06551242811655131,0.9766815400168496,0.07801943069282213,0.9701270434393812,0.7498420720151612,0.7142857142857143,55
