Train_Loss,Train_Accuracy,Val_Loss,Val_Accuracy,Train_F1,Val_F1,Epoch
0.29392976638229334,0.9530420733261468,0.1914866304790735,0.953113894854019,0.0,0.0,1
0.19016012988836292,0.9530554485635344,0.189418279001373,0.9526363717975901,0.0,0.0,2
0.1890682250879044,0.9530821991505596,0.18793865072642957,0.953113894854019,0.0,0.0,3
0.18800525679112098,0.9530286979765092,0.18597869978355436,0.953113894854019,0.0,0.0,4
0.18555034116698496,0.9530554485635344,0.18277934716643657,0.9526363717975901,0.0,0.0,5
0.18192993731145485,0.9530420733261468,0.17749999854779497,0.9535914179104478,0.0,0.0,6
0.17493900274475083,0.9530688238009221,0.1655923506914165,0.9535914179104478,0.0,0.0,7
0.16255961591076223,0.9530286979765092,0.15226482646221687,0.9535914179104478,0.0,0.0,8
0.1543352146075887,0.9530393981888694,0.1402558658640608,0.9535914179104478,0.0,0.009950248756218905,9
0.1500104523009735,0.9532774782225686,0.13293599777353665,0.9533471038092428,0.0257985257985258,0.057142857142857134,10
0.14208983596071675,0.9536412857795614,0.1245042709943052,0.9561567164179104,0.09948542024013722,0.15315315315315312,11
0.13741100414272978,0.9552489942301016,0.11874166763924036,0.9601212686567164,0.18726591760299624,0.33463035019455256,12
0.13272793220555512,0.9570600068277334,0.11429958686987278,0.9626754620181981,0.26078132927447994,0.4148148148148148,13
0.12716458971081177,0.9590903740593718,0.11342100768588106,0.9636194029850746,0.33524904214559387,0.4045801526717557,14
0.12422939644058803,0.9596601609007338,0.10781689110805485,0.964785447761194,0.3698252069917203,0.4949832775919732,15
0.12194358124256752,0.960791709508375,0.10691769792752075,0.964785447761194,0.39837398373983735,0.450909090909091,16
0.11923768718996425,0.9619098827663788,0.10298113815916442,0.9657071784361085,0.4233511586452762,0.5150501672240803,17
0.11716348820286664,0.9631912343470614,0.10048500621697928,0.9656849681441464,0.45030782761653476,0.5407166123778502,18
0.11489184941258929,0.9635710922787194,0.09990709999705653,0.9668621180662468,0.46591889559965494,0.5306122448979591,19
0.11255747132497322,0.9643976844412234,0.10060455823323752,0.9677949538871423,0.48487430762675754,0.588957055214724,20
0.10996227525196554,0.9646598399246704,0.09652301280181175,0.9689721038092428,0.4869713797522426,0.5732899022801303,21
0.10950841885242146,0.9652055513162846,0.09540899272380644,0.9687277897080379,0.503778337531486,0.5886075949367089,22
0.10728134551650292,0.9661337955523346,0.09406332340271369,0.9692053127644668,0.5184254606365158,0.5833333333333334,23
0.10555513939602947,0.9662809236125982,0.09316703649797203,0.9694385217196906,0.5219206680584552,0.5798045602605864,24
0.10589110972904904,0.9663986260608092,0.09281708728368487,0.9705934613498289,0.5243851604835348,0.6139240506329114,25
0.10226131575525389,0.9677976802019526,0.09488410341023557,0.9698938344841572,0.5489063144861741,0.6223564954682779,26
0.09955748576179942,0.9679876091116566,0.09171745426320987,0.9722481343283582,0.5586682907023954,0.6246056782334384,27
0.09969029105438977,0.9685012198661905,0.09537113353487178,0.9706156716417911,0.5660989456609894,0.6420454545454546,28
0.09770186800242502,0.968632297551789,0.08991667000298224,0.9710598792602767,0.5711987127916331,0.6153846153846154,29
0.09727295226721415,0.9689720296590342,0.0895145496873468,0.9729366560480488,0.572933549432739,0.6481481481481481,30
