pmid,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,pred
11750879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6388146877288818,0.2297508269548416,0.0,0.0,0.0,0.0,0.0,topic13
11773163,0.0,0.0,0.0,0.0,0.5527626276016235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3358113169670105,0.0,0.0,0.0,0.0,0.0,topic4
11773181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7047119140625,0.1913577765226364,0.0,0.0,0.0,0.0,0.0,topic13
11773183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20007503032684326,0.0,0.0,0.0,0.0,0.6846686601638794,0.0,topic18
11786079,0.0,0.0,0.0,0.0,0.875481128692627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic4
11801543,0.0,0.0,0.0,0.0,0.0,0.3324107825756073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5281996726989746,0.0,0.0,0.0,topic16
11823119,0.7625811696052551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038749273866415024,0.0,0.0,0.08376377075910568,0.0,0.0,topic0
11832771,0.011398199014365673,0.0113981943577528,0.011398193426430225,0.01139819622039795,0.011398195289075375,0.011398193426430225,0.011398193426430225,0.0113981943577528,0.011398193426430225,0.0113981943577528,0.011398199014365673,0.01139819622039795,0.783434271812439,0.011398195289075375,0.0113981943577528,0.0113981943577528,0.0113981943577528,0.0113981943577528,0.0113981943577528,0.0113981943577528,topic12
11839653,0.0,0.0,0.0,0.0,0.0,0.411751925945282,0.0,0.0,0.0,0.4645985960960388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic9
11857295,0.0,0.0,0.0,0.0,0.0,0.8844339847564697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic5
11877765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6324744820594788,0.0,0.0,0.0,0.2112586945295334,0.0,0.0,0.0,0.0,0.0,0.0,topic9
11881785,0.0,0.0,0.0,0.0,0.0,0.7244589924812317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14268836379051208,0.0,topic5
11895897,0.0,0.0,0.4983108341693878,0.0,0.0,0.3996996283531189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic2
11901538,0.8722695708274841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic0
11920786,0.0,0.0,0.0,0.0,0.2793876826763153,0.16141290962696075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45630598068237305,0.0,0.0,0.0,0.0,0.0,0.0,topic13
11956260,0.0,0.0,0.0,0.0,0.0,0.0,0.8678921461105347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic6
11956426,0.0,0.5133765339851379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37891900539398193,topic1
11981010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27014198899269104,0.0,0.0,0.0,0.0,0.0,0.42120361328125,0.0,0.0,0.0,0.0,0.1731356680393219,0.0,topic13
11981011,0.0,0.0,0.0,0.11565747112035751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7407070398330688,0.0,0.0,0.0,0.0,0.0,0.0,topic13
12000869,0.0,0.411215603351593,0.0,0.0,0.0,0.0,0.46196261048316956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic6
12000870,0.0,0.0,0.0,0.0,0.0,0.0,0.6543980240821838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07140674442052841,0.0,0.0,0.1425667107105255,0.0,0.0,topic6
12029548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8604854941368103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic9
12031359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7227224111557007,0.0,0.0,0.0,0.0,0.13622115552425385,0.0,topic13
12036906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6542111039161682,0.0,0.0,0.17634522914886475,0.0,0.0,0.0,0.0,0.0,topic11
12042984,0.0,0.0,0.0,0.0,0.34466788172721863,0.0,0.20205159485340118,0.0,0.0,0.0,0.0,0.0,0.0,0.37619370222091675,0.0,0.0,0.0,0.0,0.0,0.0,topic13
12068383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8453394770622253,0.0,0.0,0.0,0.0,0.0,topic14
12103372,0.5214943885803223,0.11619105935096741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2691955268383026,0.0,0.0,0.0,0.0,0.0,0.0,topic0
12108893,0.0,0.0,0.0,0.0,0.0,0.4879068434238434,0.0,0.0,0.0,0.0,0.38974812626838684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic5
12109800,0.0,0.0,0.0,0.0,0.0,0.767478346824646,0.0,0.0,0.0,0.0,0.0,0.0,0.1226620078086853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic5
12111110,0.0,0.0,0.0,0.0,0.0,0.0,0.6310590505599976,0.0,0.0,0.0,0.0,0.0,0.0,0.2473607063293457,0.0,0.0,0.0,0.0,0.0,0.0,topic6
12114406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8753482103347778,0.0,0.0,0.0,0.0,0.0,topic14
12142558,0.0,0.0,0.0,0.0,0.0,0.0,0.5241045355796814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38713470101356506,0.0,0.0,0.0,0.0,0.0,topic6
12142560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8727527260780334,0.0,0.0,0.0,topic16
12167583,0.0,0.45358946919441223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43570032715797424,0.0,0.0,0.0,0.0,0.0,0.0,topic1
12172976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8440332412719727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic12
12173327,0.0,0.0,0.8639225363731384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic2
12188943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2434752881526947,0.0,0.6319556832313538,0.0,0.0,0.0,0.0,0.0,0.0,topic13
12201495,0.0,0.0,0.8469467759132385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic2
