pmid,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,pred
9306419,0.0,0.17085768282413483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2934402823448181,0.0,0.0,0.0,0.0,0.4357677698135376,0.0,0.0,topic17
11790564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2737863063812256,0.0,0.0,0.0,0.0,0.0,0.0,0.5931391716003418,0.0,topic18
11839653,0.0,0.0,0.0,0.0,0.0,0.0,0.8272230625152588,0.0,0.0,0.0,0.0,0.0,0.04163479804992676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic6
11912162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3049038052558899,0.0,0.0,0.5718650817871094,0.0,0.0,0.0,0.0,0.0,topic14
11914621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13894398510456085,0.0,0.0,0.21127597987651825,0.0,0.0,0.0,0.0,0.0,0.5440574884414673,0.0,topic18
11914627,0.0,0.728816032409668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1757916957139969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic1
12000221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4120084047317505,0.0,0.0,0.0,0.0,0.4168744683265686,0.0,0.0,0.0,topic16
12010810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19879332184791565,0.0,0.3518552780151367,0.32226887345314026,0.0,0.0,0.0,0.0,0.0,topic13
12015769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8930447697639465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic12
12036884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1483621895313263,0.0,0.0,0.10043180733919144,0.0,0.0,0.0,0.0,0.6440070271492004,topic19
