pmid,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,pred
11826185,0.01637425646185875,0.01637253537774086,0.01638188399374485,0.016384508460760117,0.7410653233528137,0.016401398926973343,0.1278795450925827,0.016375958919525146,0.0163759496062994,0.01638861931860447,topic4
11914627,0.012766382656991482,0.012756583280861378,0.012761732563376427,0.8851281404495239,0.012763513252139091,0.012759070843458176,0.012779648415744305,0.012760723941028118,0.012758810073137283,0.012765414081513882,topic3
12131429,0.018527908250689507,0.018529612571001053,0.018526915460824966,0.01852738857269287,0.018528277054429054,0.01852702535688877,0.018531475216150284,0.018527310341596603,0.018527477979660034,0.8332465887069702,topic9
12432241,0.014328712597489357,0.014318007975816727,0.014319067820906639,0.014319021254777908,0.014318510890007019,0.014318658038973808,0.0143181923776865,0.014318077825009823,0.01431865431368351,0.8711230754852295,topic9
12509800,0.013879268430173397,0.013879090547561646,0.013874141499400139,0.37023600935935974,0.0138755077496171,0.0138738714158535,0.5187563896179199,0.013876399025321007,0.013874112628400326,0.013875202275812626,topic6
12594313,0.013545837253332138,0.013544213958084583,0.013542410917580128,0.013544242829084396,0.8780403733253479,0.013544585555791855,0.013585034757852554,0.01355375163257122,0.01354300882667303,0.013556592166423798,topic4
12652615,0.010819277726113796,0.010818284936249256,0.5644477009773254,0.010819757357239723,0.01082475483417511,0.010820585303008556,0.348979115486145,0.010823146440088749,0.01081859227269888,0.010828794911503792,topic2
12733155,0.013619882054626942,0.013618468306958675,0.013618777506053448,0.013620682060718536,0.013623087666928768,0.013618114404380322,0.013621574267745018,0.013627380132675171,0.013618535362184048,0.8774135112762451,topic9
12832588,0.013401957228779793,0.013400235213339329,0.01340158749371767,0.013401355594396591,0.013400276191532612,0.01339996512979269,0.013403444550931454,0.8793879151344299,0.013399670831859112,0.013403616845607758,topic7
12878885,0.0147761981934309,0.01478036679327488,0.014773708768188953,0.014774749055504799,0.014779790304601192,0.014774076640605927,0.8670120239257812,0.014775876887142658,0.014775876887142658,0.01477731578052044,topic6
12888911,0.013246417045593262,0.013240426778793335,0.013240378350019455,0.8807535767555237,0.01326549332588911,0.013241850771009922,0.013268303126096725,0.013245906680822372,0.01324701588600874,0.013250605203211308,topic3
12926079,0.014135695062577724,0.014130705036222935,0.01413262914866209,0.0141316382214427,0.014147607609629631,0.872758686542511,0.014139890670776367,0.01414483692497015,0.014138557948172092,0.014139732345938683,topic5
14871959,0.01284072920680046,0.01284798327833414,0.21348120272159576,0.01285463385283947,0.012847157195210457,0.012843726202845573,0.6837339401245117,0.012853744439780712,0.012840221635997295,0.01285669207572937,topic6
15075902,0.012256791815161705,0.012254258617758751,0.012254542671144009,0.012254365719854832,0.012257217429578304,0.012255062349140644,0.8896994590759277,0.012256569229066372,0.012255439534783363,0.012256286107003689,topic6
15254055,0.20745380222797394,0.015238200314342976,0.015202382579445839,0.015205265022814274,0.015209043398499489,0.015202301554381847,0.6708725690841675,0.015208733268082142,0.015202466398477554,0.015205233357846737,topic6
15287028,0.015033657662570477,0.015031344257295132,0.01503388024866581,0.015032603405416012,0.015036262571811676,0.01503077708184719,0.015037888661026955,0.01503270398825407,0.01503116637468338,0.8646997213363647,topic9
15465200,0.013627523556351662,0.013627622276544571,0.013626900501549244,0.013628300279378891,0.8117835521697998,0.01362739410251379,0.07919254899024963,0.013629092834889889,0.01362698059529066,0.013630063273012638,topic4
15609284,0.014702926389873028,0.014694908633828163,0.8677082061767578,0.014697578735649586,0.01470764260739088,0.014692778699100018,0.014702816493809223,0.014702575281262398,0.01469271257519722,0.014697832986712456,topic2
15631540,0.262881875038147,0.0,0.0,0.18999774754047394,0.0,0.0,0.0,0.4789745807647705,0.0,0.0,topic7
15659501,0.015612767077982426,0.015597852878272533,0.015596331097185612,0.01560757216066122,0.01560113113373518,0.015603817068040371,0.01563102938234806,0.015600784681737423,0.015596541576087475,0.8595522046089172,topic9
15667625,0.012263192795217037,0.012261629104614258,0.012279023416340351,0.012262716889381409,0.012263626791536808,0.012262774631381035,0.8896213173866272,0.01226247288286686,0.012261330150067806,0.012261915020644665,topic6
15668650,0.01280666422098875,0.012802123092114925,0.012803765013813972,0.01280441414564848,0.8847272992134094,0.012808750383555889,0.0128153245896101,0.012806769460439682,0.01281486265361309,0.012810018844902515,topic4
15739208,0.012755581177771091,0.012753142975270748,0.01275214459747076,0.01275232620537281,0.012752990238368511,0.012752960436046124,0.43120190501213074,0.4667709767818451,0.01275244913995266,0.012755504809319973,topic7
15788613,0.017290925607085228,0.017287159338593483,0.0172872431576252,0.017288967967033386,0.01729068160057068,0.01728716865181923,0.01729743368923664,0.8443900346755981,0.01729070022702217,0.01728970557451248,topic7
15838394,0.011245617642998695,0.011240861378610134,0.011241004802286625,0.011240131221711636,0.27253997325897217,0.6375241279602051,0.011242269538342953,0.011245113797485828,0.011239695362746716,0.011241178028285503,topic5
15942682,0.014130838215351105,0.014124910347163677,0.014127720147371292,0.3891216218471527,0.014132486656308174,0.014129857532680035,0.014134997501969337,0.014129511080682278,0.49783119559288025,0.01413686666637659,topic8
15946590,0.013969607651233673,0.01396248023957014,0.01396265160292387,0.013964064419269562,0.013968956656754017,0.013963894918560982,0.013964754529297352,0.8743168115615845,0.013962775468826294,0.013964027166366577,topic7
15948159,0.011160336434841156,0.011160584166646004,0.011158938519656658,0.011159602552652359,0.011168322525918484,0.011158253066241741,0.8995493650436401,0.011161473579704762,0.011160649359226227,0.01116249617189169,topic6
