pmid,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,pred
16505435,0.012641125358641148,0.01263752393424511,0.012633699923753738,0.012634089216589928,0.8862539529800415,0.012632220052182674,0.012636116705834866,0.012653548270463943,0.012636644765734673,0.012641050852835178,topic4
16786333,0.012167688459157944,0.4182705283164978,0.4843677878379822,0.012178071774542332,0.012165230698883533,0.012164224870502949,0.012166905216872692,0.012171274051070213,0.012168283574283123,0.012179955840110779,topic2
17164111,0.015023228712379932,0.015023789368569851,0.015021141618490219,0.015025908127427101,0.015021570026874542,0.015022589825093746,0.015021818690001965,0.8647962212562561,0.015020937658846378,0.0150227602571249,topic7
17368297,0.014180379919707775,0.014192624017596245,0.014182982966303825,0.014181151986122131,0.014181523583829403,0.014178408309817314,0.014183148741722107,0.014185006730258465,0.014180141501128674,0.8723546266555786,topic9
17390167,0.016543354839086533,0.016544446349143982,0.016547175124287605,0.8510606288909912,0.016545850783586502,0.016551367938518524,0.01654515601694584,0.01656285673379898,0.01654544100165367,0.01655367575585842,topic3
17522515,0.01159676630049944,0.01160267274826765,0.011597138829529285,0.011595375835895538,0.011595843359827995,0.011595454066991806,0.011598761193454266,0.011599370278418064,0.011601179838180542,0.8956174850463867,topic9
17597402,0.011951611377298832,0.011955841444432735,0.011948752216994762,0.8924432396888733,0.011947626248002052,0.011946902610361576,0.011950792744755745,0.011953798122704029,0.011948738247156143,0.011952736414968967,topic3
17846848,0.013433095067739487,0.013438665308058262,0.013436108827590942,0.013436829671263695,0.013432971201837063,0.013431883417069912,0.013432824052870274,0.8790750503540039,0.013442900031805038,0.013439686968922615,topic7
17944143,0.012113009579479694,0.012100101448595524,0.012088864110410213,0.012093983590602875,0.012088426388800144,0.012088490650057793,0.0120943458750844,0.012093907222151756,0.8911459445953369,0.01209286879748106,topic8
18060465,0.01703401654958725,0.017036596313118935,0.017040729522705078,0.017036253586411476,0.017037831246852875,0.017032766714692116,0.017044547945261,0.01706073060631752,0.8465946912765503,0.01708185113966465,topic8
18172649,0.013011876493692398,0.4074678122997284,0.013016567565500736,0.1883041262626648,0.013011210598051548,0.013011980801820755,0.013014671392738819,0.013019511476159096,0.013012593612074852,0.3131296634674072,topic1
18397823,0.022528015077114105,0.02253829687833786,0.022552795708179474,0.02253279834985733,0.02252531796693802,0.02252390794456005,0.022529426962137222,0.0225512832403183,0.022528961300849915,0.7971891760826111,topic9
