pmid,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,pred
11801572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8735771179199219,0.0,0.0,0.0,0.0,topic15
11823706,0.0,0.0,0.0,0.0,0.3304276466369629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23994944989681244,0.0,0.32615217566490173,0.0,0.0,0.0,0.0,0.0,topic4
11839675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3263757824897766,0.0,0.0,0.0,0.0,0.0,0.0,0.5200685262680054,topic19
11866704,0.0,0.0,0.0,0.0,0.0,0.0,0.8808362483978271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic6
11882230,0.0,0.0,0.0,0.8622707724571228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic3
11883699,0.0,0.0,0.6032352447509766,0.0,0.0,0.0,0.2975549101829529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic2
11886337,0.0,0.2039210945367813,0.0,0.6546800136566162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic3
11888451,0.0,0.0,0.0,0.0,0.0,0.0,0.8641027808189392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic6
11891941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8561536073684692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic12
11894011,0.0,0.0,0.0,0.0,0.0,0.0,0.8154168128967285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08449365198612213,0.0,0.0,0.0,topic6
11894012,0.32162851095199585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5539995431900024,0.0,0.0,topic17
11895923,0.3851567506790161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4808197319507599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic8
11896109,0.0,0.0,0.0,0.0,0.0,0.0,0.40560272336006165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.492358535528183,0.0,0.0,0.0,0.0,0.0,topic14
11920518,0.0,0.0,0.41042590141296387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4798879325389862,0.0,0.0,0.0,0.0,0.0,topic14
11981281,0.3040289580821991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6089602708816528,0.0,0.0,0.0,0.0,0.0,topic14
12001121,0.8713245987892151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic0
12003188,0.0,0.0,0.0,0.0,0.0,0.0,0.8843005299568176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic6
12004173,0.0,0.0,0.0,0.0,0.400357723236084,0.5024743676185608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic5
12006520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666712045669556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic12
12006539,0.8560582399368286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic0
12007958,0.0,0.0,0.1815669983625412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6247895359992981,0.0,0.0,0.0,0.0,0.0,0.10166903585195541,0.0,0.0,topic11
12036427,0.6179291009902954,0.0,0.0,0.0,0.0,0.27326032519340515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic0
12074326,0.26355382800102234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6332568526268005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic11
12108901,0.0,0.0,0.0,0.0,0.8658660054206848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic4
12115322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22908495366573334,0.6307885646820068,0.0,0.0,0.0,0.0,0.0,0.0,topic13
12124833,0.0,0.0,0.0,0.0,0.11759668588638306,0.0,0.7898886203765869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic6
12124838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39317646622657776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5084903836250305,0.0,topic18
