pmid,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,pred
11826185,0.0,0.11444912105798721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7275490164756775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic12
11914627,0.0,0.18833237886428833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5439257025718689,0.0,0.0,0.1569361537694931,0.0,topic15
12131429,0.0,0.8240163326263428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic1
12432241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86394202709198,0.0,topic18
12509800,0.0,0.38202396035194397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4923400282859802,topic19
12594313,0.0,0.25952011346817017,0.4296734035015106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19317148625850677,0.0,0.0,0.0,0.0,0.0,0.0,topic2
12652615,0.5147584080696106,0.38409674167633057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic0
12733155,0.0,0.30914080142974854,0.0,0.0,0.0,0.0,0.5642592906951904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic6
12832588,0.0,0.14544272422790527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733589231967926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic11
12878885,0.0,0.15679848194122314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7094771265983582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic10
12888911,0.0,0.04303417354822159,0.0,0.0,0.0,0.0,0.0,0.6215387582778931,0.0,0.0,0.0,0.0,0.0,0.21702322363853455,0.0,0.0,0.0,0.0,0.0,0.0,topic7
12926079,0.0,0.06968514621257782,0.8027781248092651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic2
14871959,0.0,0.5545768737792969,0.3187829256057739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic1
15075902,0.0,0.25526291131973267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6338106989860535,0.0,0.0,0.0,0.0,0.0,topic14
15254055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8544096350669861,0.0,0.0,0.0,0.0,0.0,0.0,topic13
15287028,0.0,0.1357688009738922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6165977120399475,0.11568815261125565,0.0,0.0,0.0,0.0,topic14
15465200,0.0,0.4412945508956909,0.0,0.0,0.12391311675310135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31842362880706787,0.0,0.0,0.0,0.0,0.0,0.0,topic1
15609284,0.0,0.3866679072380066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4806441068649292,0.0,0.0,0.0,topic16
15631540,0.0,0.2599397897720337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23138560354709625,0.0,0.0,0.0,0.0,0.0,0.4252757132053375,0.0,0.0,0.0,topic16
15659501,0.0,0.11429144442081451,0.0,0.0,0.0,0.6661344766616821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08473197370767593,0.0,topic5
15667625,0.0,0.36626073718070984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5228991508483887,0.0,0.0,0.0,0.0,topic15
15668650,0.0,0.17956562340259552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5944418907165527,0.0,0.0,0.0,0.1159927099943161,0.0,0.0,0.0,0.0,0.0,0.0,topic9
15739208,0.0,0.2674788534641266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6165301203727722,0.0,0.0,0.0,0.0,0.0,0.0,topic13
15788613,0.0,0.19754494726657867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6468184590339661,0.0,0.0,0.0,0.0,topic15
15838394,0.0,0.8926854729652405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic1
15942682,0.0,0.0,0.1640670746564865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702548623085022,0.0,0.0,0.0,0.0,0.0,0.0,topic13
15946590,0.0,0.18539561331272125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6887432932853699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic10
15948159,0.0,0.8939059972763062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic1
16056051,0.5874013900756836,0.29674386978149414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic0
16135484,0.0,0.48153194785118103,0.0,0.3406524360179901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07090914994478226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic1
16198063,0.0,0.4880158305168152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17307405173778534,0.0,0.0,0.0,0.0,0.24403415620326996,0.0,topic1
16204072,0.0,0.8602203130722046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic1
16317748,0.0,0.3004295527935028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5980212092399597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic12
16382125,0.0,0.2818041443824768,0.0,0.0,0.0,0.6043285131454468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic5
16425266,0.0,0.14760321378707886,0.0,0.0,0.0,0.0,0.0,0.7147441506385803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic7
16526050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.814887523651123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic8
16541446,0.0,0.37963807582855225,0.0,0.0,0.0,0.0,0.0,0.5205338001251221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic7
16985182,0.0,0.25404515862464905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6103360056877136,0.0,0.0,0.0,0.0,0.0,0.0,topic13
17145403,0.0,0.36803168058395386,0.0,0.39857080578804016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13210426270961761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic3
17177205,0.0,0.3018611967563629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1067802682518959,0.0,0.0,0.0,0.4824792146682739,0.0,0.0,topic17
17230066,0.0,0.295876681804657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5851638913154602,0.0,0.0,topic17
17235049,0.0,0.4263637661933899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4679841697216034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic11
17350950,0.0,0.29690659046173096,0.0,0.0,0.5932669639587402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic4
17363533,0.0,0.2447572499513626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6431247591972351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic12
17363602,0.0,0.1556343287229538,0.6067947745323181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11547869443893433,0.0,topic2
17409416,0.0,0.0,0.772080659866333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11433722078800201,0.0,topic2
17540303,0.0,0.25491002202033997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5083816051483154,0.0,0.0,0.0,0.14931732416152954,0.0,0.0,0.0,0.0,0.0,0.0,topic9
17554790,0.0,0.17084714770317078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6834383606910706,0.0,0.0,0.0,0.0,0.0,topic14
17569105,0.0,0.3564629852771759,0.0,0.329997718334198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2177528589963913,0.0,0.0,0.0,0.0,0.0,0.0,topic1
17570705,0.0,0.4112424850463867,0.1306116282939911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3317882716655731,0.0,0.0,0.0,0.0,topic1
17584910,0.0,0.38115939497947693,0.0,0.20958536863327026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29971903562545776,0.0,0.0,0.0,0.0,0.0,0.0,topic1
17592716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833851158618927,0.0,0.0,topic17
17618873,0.0,0.4171157479286194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08146030455827713,0.0,0.0,0.0,0.0,0.3964696526527405,0.0,0.0,topic1
17690209,0.0,0.19615228474140167,0.0,0.41292425990104675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26246732473373413,0.0,topic3
17694551,0.0,0.29853808879852295,0.0,0.0,0.5732296109199524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic4
18286478,0.0,0.25946861505508423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5820168852806091,0.0,0.0,0.0,0.0,topic15
18484657,0.0,0.5308875441551208,0.0,0.0,0.0,0.0,0.35073554515838623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic1
18605391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8313054442405701,0.0,0.0,0.0,0.0,topic15
18644993,0.0,0.10812392085790634,0.16470837593078613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46379441022872925,0.0,0.16437560319900513,0.0,topic16
18776769,0.0,0.0,0.8303026556968689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic2
