pmid,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,pred
11748979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47817739844322205,0.0,0.0,0.0,0.0,0.0,0.3575090169906616,0.0,topic12
11748986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7214798927307129,0.0,0.0,0.0,0.17939171195030212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic8
11777618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16767361760139465,0.0,0.0,0.0,0.3703254461288452,0.0,0.0,0.3570252060890198,0.0,0.0,0.0,0.0,topic12
11801572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.867215096950531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic12
11812088,0.0,0.2553246021270752,0.0,0.0,0.0,0.0,0.0,0.0,0.15677489340305328,0.0,0.0,0.0,0.464488685131073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic12
11815394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44980648159980774,0.0,0.0,0.0,0.0,0.3968159854412079,0.0,0.0,topic12
11855892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08539753407239914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2110641747713089,0.0,0.0,0.5599697232246399,topic19
11873541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30593979358673096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5613712072372437,0.0,topic18
11916486,0.0,0.0,0.0,0.0,0.515738308429718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37148869037628174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic4
11925131,0.18291319906711578,0.0,0.0,0.0,0.0,0.2135147899389267,0.0,0.0,0.0,0.0,0.0,0.0,0.4849049150943756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic12
11998794,0.0,0.0,0.0,0.0,0.0,0.0,0.5165706872940063,0.0,0.05416817218065262,0.0,0.0,0.0,0.3063432276248932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic6
12006754,0.0,0.0,0.0,0.5659608244895935,0.0,0.0,0.0,0.0,0.309800386428833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic3
12026238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15943819284439087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7318769097328186,0.0,0.0,0.0,topic16
12057073,0.0,0.0,0.0,0.7057250142097473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18399369716644287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic3
12109804,0.010241053998470306,0.010241053998470306,0.010241053998470306,0.010241053998470306,0.010241053998470306,0.010241053998470306,0.01024105865508318,0.010241053998470306,0.010241053998470306,0.010241053998470306,0.010241053998470306,0.010241053998470306,0.8054199814796448,0.010241053998470306,0.010241053998470306,0.010241053998470306,0.010241053998470306,0.010241053998470306,0.010241053998470306,0.010241053998470306,topic12
12118391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8816335797309875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic8
12133274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37647560238838196,0.5047994256019592,0.0,0.0,0.0,0.0,0.0,0.0,topic13
12145312,0.0,0.0,0.0,0.0,0.0,0.6947463750839233,0.0,0.0,0.0,0.0,0.0,0.0,0.17217089235782623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic5
12151149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6055991649627686,0.0,0.25484979152679443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic10
12355576,0.5945678353309631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27456098794937134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic0
12368635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48634299635887146,0.0,0.0,0.3940320312976837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic9
12412795,0.4202178418636322,0.0,0.0,0.16144433617591858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286653995513916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic0
12431169,0.14618384838104248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3071741759777069,0.4414128065109253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic12
12468174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26398026943206787,0.5785508751869202,0.0,0.0,0.0,0.0,0.0,0.0,topic13
12468353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8586599230766296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic8
