pmid,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,pred
11756188,0.0,0.0,0.0,0.0,0.0,0.5870919823646545,0.0,0.0,0.0,0.2583778500556946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic5
11790976,0.0,0.7047845721244812,0.0,0.0,0.0,0.18900041282176971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic1
11806975,0.0,0.0,0.0,0.0,0.0,0.10346997529268265,0.0,0.0,0.0,0.774796724319458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic9
11806985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8951046466827393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic9
11809705,0.0,0.0,0.4932600259780884,0.0,0.0,0.0,0.0,0.16346755623817444,0.0,0.17383253574371338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic2
11821445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2999723255634308,0.0,0.0,0.0,0.0,0.0,0.0,0.08722107112407684,0.49612805247306824,topic19
11863228,0.0,0.0,0.0,0.0,0.0,0.8612536787986755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic5
11867721,0.549647867679596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3105199337005615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic0
11914627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25865235924720764,0.0,0.0,0.4483778178691864,0.0,0.0,0.0,0.0,0.18620240688323975,0.0,0.0,topic12
11921272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38703787326812744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34657472372055054,0.1566811501979828,topic9
11921273,0.0,0.0,0.0,0.5269641876220703,0.0,0.0,0.0,0.0,0.0,0.33290570974349976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic3
11929790,0.0,0.0,0.10471513867378235,0.0,0.0,0.0,0.7497426271438599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic6
11948101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26275455951690674,0.33757609128952026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2856494188308716,topic9
11961204,0.0,0.5612271428108215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32385024428367615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic1
11970766,0.0,0.0,0.0,0.0,0.0,0.8941081166267395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic5
11981001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4101978540420532,0.0,0.0,0.0,0.22584456205368042,0.0,0.0,0.0,0.0,0.25229611992836,0.0,topic9
11994980,0.0,0.0,0.0,0.3698565661907196,0.0,0.0,0.0,0.0,0.0,0.4694352149963379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic9
12002762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835687518119812,topic19
12010785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4622535705566406,0.0,0.0,0.0,0.0,0.0,0.4119279682636261,topic13
12011121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8607137799263,topic19
