pmid,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,pred
11801572,0.012566296383738518,0.012567597441375256,0.012570069171488285,0.012569536454975605,0.012570448219776154,0.012573372572660446,0.886878252029419,0.012568303383886814,0.012567187659442425,0.012568950653076172,topic6
11823706,0.012171603739261627,0.012173405848443508,0.602945864200592,0.012170670554041862,0.012171315029263496,0.01217126939445734,0.29967665672302246,0.012176938354969025,0.012170345522463322,0.01217188872396946,topic2
11839675,0.016563784331083298,0.016595959663391113,0.016572320833802223,0.016567204147577286,0.01659236289560795,0.016570312902331352,0.016585076227784157,0.016571909189224243,0.01660606451332569,0.8507750630378723,topic9
11866704,0.011914997361600399,0.011918019503355026,0.39752188324928284,0.011921138502657413,0.011917870491743088,0.01191752403974533,0.011915464885532856,0.5071333646774292,0.011920475400984287,0.011919288896024227,topic7
11882230,0.014446284621953964,0.014450358226895332,0.01445405650883913,0.014456184580922127,0.014451270923018456,0.014449181035161018,0.014450093731284142,0.8699450492858887,0.014447221532464027,0.01445028930902481,topic7
11883699,0.010908668860793114,0.010909498669207096,0.9018126726150513,0.010909204371273518,0.010910178534686565,0.01091023813933134,0.010911351069808006,0.010908987373113632,0.010909372009336948,0.010909764096140862,topic2
11886337,0.01457508560270071,0.0145772285759449,0.014609909616410732,0.014584260992705822,0.014586392790079117,0.014572620391845703,0.014588385820388794,0.014585650525987148,0.01457789447158575,0.8687425851821899,topic9
11888451,0.1472623646259308,0.014246892184019089,0.738759458065033,0.0142470458522439,0.014247301034629345,0.014246506616473198,0.014247225597500801,0.01424692664295435,0.014248648658394814,0.014247595332562923,topic2
11891941,0.014799294993281364,0.014802549965679646,0.014808090403676033,0.014798086136579514,0.014795470982789993,0.014795945025980473,0.014799232594668865,0.014798630960285664,0.014794192276895046,0.8668085336685181,topic9
11894011,0.010619706474244595,0.01062517985701561,0.904388427734375,0.010620695538818836,0.010624554008245468,0.01062474399805069,0.010624157264828682,0.01062226016074419,0.01062089204788208,0.010629410855472088,topic2
11894012,0.01414896734058857,0.872613251209259,0.014153026044368744,0.014148025773465633,0.014149530790746212,0.014156080782413483,0.014149878174066544,0.01418089959770441,0.014150656759738922,0.014149684458971024,topic1
11895923,0.015162112191319466,0.7136845588684082,0.12782081961631775,0.01516658067703247,0.015165411867201328,0.05231057479977608,0.015164054930210114,0.01516399160027504,0.015162431634962559,0.015199467539787292,topic1
11896109,0.011161147616803646,0.011163935996592045,0.8995476365089417,0.011160225607454777,0.011160510592162609,0.011160647496581078,0.011163802817463875,0.011160468682646751,0.011160937137901783,0.0111606540158391,topic2
11920518,0.011781617999076843,0.893951952457428,0.011786296032369137,0.011784072034060955,0.011783113703131676,0.011781994253396988,0.011783262714743614,0.01178209763020277,0.011783706955611706,0.011781915090978146,topic1
11981281,0.0,0.5779156684875488,0.0,0.0,0.0,0.0,0.0,0.0,0.3451633155345917,0.0,topic1
12001121,0.012820914387702942,0.0128277987241745,0.6490678787231445,0.2483309507369995,0.012827269732952118,0.012823420576751232,0.01282623689621687,0.012824100442230701,0.012825888581573963,0.01282553467899561,topic2
12003188,0.012126997113227844,0.012130843475461006,0.29144930839538574,0.012127216905355453,0.012129398994147778,0.6115195155143738,0.012129511684179306,0.012129861861467361,0.012127358466386795,0.0121299521997571,topic5
12004173,0.010110389441251755,0.010118224658071995,0.010131972841918468,0.010116437450051308,0.010112895630300045,0.01011316291987896,0.9089537858963013,0.010120573453605175,0.010110992006957531,0.01011157687753439,topic6
