pmid,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,pred
11719516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8204094171524048,0.0,0.0,0.0,0.0,0.0,topic14
11750879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8688919544219971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic9
11755464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8778277635574341,0.0,0.0,topic17
11801572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5046099424362183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3713797926902771,0.0,0.0,0.0,0.0,topic7
11808936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7659739255905151,0.0,0.0,0.0,0.0,0.0,0.13212700188159943,0.0,0.0,0.0,0.0,0.0,0.0,topic7
11809705,0.0,0.0,0.0,0.34016135334968567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48291486501693726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic11
11830312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7467418313026428,0.0,0.0,0.0,0.1402357518672943,0.0,topic14
11834020,0.0,0.0,0.0,0.08587740361690521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38753488659858704,0.406385600566864,topic19
11839685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7546480298042297,0.0,0.11669714003801346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic9
11844594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4051055610179901,0.0,0.0,0.4772889018058777,0.0,topic18
11850344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8713201880455017,0.0,0.0,0.0,topic16
11854390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8582780361175537,0.0,topic18
11854391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4505033791065216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4119502902030945,0.0,topic9
11866704,0.8874117732048035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic0
11870179,0.5882774591445923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2598203420639038,0.0,topic0
11872281,0.0,0.8466938734054565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic1
11872286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06764593720436096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8269129395484924,0.0,topic18
11877765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8320205807685852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic9
11883699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6359884738922119,0.0,0.0,0.0,0.24995708465576172,0.0,topic14
11894011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3755209147930145,0.0,0.0,0.0,0.0,0.0,0.523600161075592,0.0,topic18
11894012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8698667883872986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic11
11894015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8633906841278076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic9
11894016,0.0,0.0,0.5023993849754333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3968569338321686,0.0,0.0,0.0,0.0,0.0,topic2
11894018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24358074367046356,0.0,0.0,0.0,0.0,0.0,0.0,0.6549941897392273,0.0,topic18
11894019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8920412063598633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic7
11895896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8835972547531128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic10
11895897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11850973218679428,0.0,0.7803112268447876,0.0,topic18
11899362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35057297348976135,0.0,0.5333271622657776,0.0,topic18
