pmid,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,pred
19380027,0.02724691480398178,0.02722069062292576,0.027256101369857788,0.027238667011260986,0.7549360394477844,0.027219556272029877,0.027225088328123093,0.027216481044888496,0.02722177840769291,0.027218714356422424,topic4
19383925,0.01533812191337347,0.015338068827986717,0.5977960824966431,0.01533898152410984,0.015337283723056316,0.27950286865234375,0.015335306525230408,0.01533489115536213,0.015339459292590618,0.015338966622948647,topic2
19386841,0.020276140421628952,0.020274121314287186,0.020275777205824852,0.020279299467802048,0.0202788095921278,0.02027895674109459,0.020277366042137146,0.020274339243769646,0.020274776965379715,0.8175104260444641,topic9
19396856,0.017513368278741837,0.017511725425720215,0.017515460029244423,0.017513848841190338,0.017512526363134384,0.017514683306217194,0.017513472586870193,0.0175120048224926,0.8423793911933899,0.01751352660357952,topic8
19401558,0.01232929714024067,0.012327817268669605,0.012328465469181538,0.012329093180596828,0.012329703196883202,0.8890371918678284,0.01233005803078413,0.012329108081758022,0.012330006808042526,0.01232926081866026,topic5
19417208,0.016027607023715973,0.01602890156209469,0.644743800163269,0.016029072925448418,0.01603008061647415,0.22700269520282745,0.01603066176176071,0.016033926978707314,0.01604345068335533,0.01602976582944393,topic2
19420352,0.021087026223540306,0.02103065885603428,0.021034114062786102,0.02106573060154915,0.021379997953772545,0.021222440525889397,0.8100557923316956,0.02103879302740097,0.021057121455669403,0.021028347313404083,topic6
19451432,0.013265866786241531,0.01324802078306675,0.013280036859214306,0.45225003361701965,0.013253133744001389,0.44166913628578186,0.013269140385091305,0.013248378410935402,0.01326125580817461,0.013255000114440918,topic3
19460579,0.014029120095074177,0.01402655616402626,0.014029919169843197,0.8737376928329468,0.014027707278728485,0.014031486585736275,0.014030752703547478,0.014028476551175117,0.014030656777322292,0.014027615077793598,topic3
19468272,0.01093908678740263,0.6356192827224731,0.010938993655145168,0.010940157808363438,0.01094086840748787,0.010940815322101116,0.2768598794937134,0.010940789245069027,0.010941642336547375,0.010938538238406181,topic1
19468274,0.21166041493415833,0.016804438084363937,0.016806090250611305,0.6538474559783936,0.016805164515972137,0.016810951754450798,0.016824159771203995,0.016806475818157196,0.016813965514302254,0.01682087406516075,topic3
19484334,0.014179271645843983,0.014192728325724602,0.014179767109453678,0.014247050508856773,0.014176997356116772,0.014182527549564838,0.014180788770318031,0.8723017573356628,0.014182005077600479,0.014177125878632069,topic7
19503782,0.012690720148384571,0.012690158560872078,0.012690451927483082,0.012691734358668327,0.8857647776603699,0.012691810727119446,0.012694704346358776,0.01269526407122612,0.01269873883575201,0.012691644951701164,topic4
19509382,0.015128961764276028,0.01512586697936058,0.015132054686546326,0.015132853761315346,0.015130927786231041,0.015128495171666145,0.015137008391320705,0.015126154758036137,0.8638238906860352,0.015133785083889961,topic8
19528532,0.8647190928459167,0.015027826651930809,0.015030592679977417,0.015032059513032436,0.015029838308691978,0.01503153145313263,0.015032664872705936,0.015030245296657085,0.015034709125757217,0.01503148302435875,topic0
19546476,0.012254894711077213,0.012252040207386017,0.012252208776772022,0.01225370541214943,0.17802277207374573,0.012253324501216412,0.01225210353732109,0.012252461165189743,0.2537584900856018,0.4824480414390564,topic9
19553639,0.012741876766085625,0.012738149613142014,0.012736553326249123,0.012739229947328568,0.012745928019285202,0.012751748785376549,0.012738456018269062,0.01274671871215105,0.8853215575218201,0.012739758007228374,topic8
19556425,0.8676819205284119,0.014697975479066372,0.014697646722197533,0.014703438617289066,0.014699663035571575,0.0147068090736866,0.014703067019581795,0.014699086546897888,0.014710433781147003,0.014699948020279408,topic0
19561406,0.012847738340497017,0.012849944643676281,0.01284785196185112,0.01285022497177124,0.012846322730183601,0.884350597858429,0.012852713465690613,0.012856760062277317,0.012848177924752235,0.012849700637161732,topic5
19608747,0.01286366581916809,0.012865479104220867,0.6634648442268372,0.0128679433837533,0.012868755497038364,0.012864165008068085,0.012864034622907639,0.012863586656749249,0.23361387848854065,0.012863627634942532,topic2
19637342,0.014400847256183624,0.014401980675756931,0.014401382766664028,0.8703805208206177,0.014401275664567947,0.014403807930648327,0.014401718974113464,0.014400246553122997,0.014402186498045921,0.014406013302505016,topic3
19651601,0.011837730184197426,0.011834208853542805,0.011835544370114803,0.011838426813483238,0.011836537159979343,0.011839678511023521,0.8934713006019592,0.011834928765892982,0.011836697347462177,0.011834990233182907,topic6
19652057,0.017723459750413895,0.017722420394420624,0.01772482693195343,0.01772390678524971,0.017724117264151573,0.5130000710487366,0.01772424206137657,0.01772368885576725,0.3452107906341553,0.017722437158226967,topic5
19652201,0.01191973127424717,0.01191763300448656,0.011919908225536346,0.011918623931705952,0.01192221324890852,0.643497884273529,0.011919312179088593,0.011917926371097565,0.26114746928215027,0.011919244192540646,topic5
19657114,0.015642942860722542,0.01564224250614643,0.01564933732151985,0.01564483903348446,0.015643004328012466,0.015645388513803482,0.7580931186676025,0.015642430633306503,0.11675173789262772,0.015644919127225876,topic6
19665076,0.01717173121869564,0.017171407118439674,0.01717253029346466,0.017172202467918396,0.0171738900244236,0.845449686050415,0.017173893749713898,0.017170680686831474,0.01717340759932995,0.01717054285109043,topic5
19672946,0.014951242133975029,0.014969171024858952,0.014950546436011791,0.8653951287269592,0.014955696649849415,0.014960462227463722,0.01494866143912077,0.014967390336096287,0.01495163794606924,0.014950078912079334,topic3
19710500,0.01645515486598015,0.016459282487630844,0.4329797327518463,0.016458917409181595,0.016457147896289825,0.016459131613373756,0.016458997502923012,0.016464410349726677,0.43535253405570984,0.016454650089144707,topic8
19717378,0.46385037899017334,0.012390638701617718,0.012390851974487305,0.012393295764923096,0.012390801683068275,0.012391896918416023,0.01239110715687275,0.012392690405249596,0.43701833486557007,0.012389995157718658,topic0
19717467,0.010945823974907398,0.01094410102814436,0.010944433510303497,0.9014970660209656,0.010943673551082611,0.01094832830131054,0.010943349450826645,0.010943498462438583,0.01094677671790123,0.010942923836410046,topic3
19728024,0.015766119584441185,0.01576773077249527,0.01576717384159565,0.8580921292304993,0.01576605811715126,0.015768330544233322,0.015767578035593033,0.01576758176088333,0.015772173181176186,0.015765158459544182,topic3
19770377,0.014840051531791687,0.01484088134020567,0.014841548167169094,0.014845339581370354,0.014842232689261436,0.8664252758026123,0.014840827323496342,0.01484016701579094,0.01484393049031496,0.014839774928987026,topic5
19776406,0.012546179816126823,0.012547503225505352,0.012546720914542675,0.012547851540148258,0.012547728605568409,0.012547452002763748,0.012548254802823067,0.012547939084470272,0.6997348666191101,0.1998855024576187,topic8
19778845,0.0,0.0,0.0,0.0,0.0,0.0,0.3252525329589844,0.0,0.6004752516746521,0.0,topic8
19778853,0.011806010268628597,0.01180668268352747,0.011807557195425034,0.01180852297693491,0.011806843802332878,0.8937354683876038,0.011808433569967747,0.011806684546172619,0.011807763017714024,0.011806022375822067,topic5
19778855,0.015184151940047741,0.015184452757239342,0.015184858813881874,0.015186777338385582,0.01518530398607254,0.015185234136879444,0.8633321523666382,0.015185355208814144,0.015187298879027367,0.0151844322681427,topic6
19794082,0.013682056218385696,0.013682205229997635,0.013684256002306938,0.013683288358151913,0.013682479970157146,0.013683106750249863,0.013683652505278587,0.013684045523405075,0.876851499080658,0.01368345320224762,topic8
