pmid,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,pred
11815965,0.01263581681996584,0.8862525224685669,0.01263466477394104,0.012636201456189156,0.012635576538741589,0.012639075517654419,0.01264821644872427,0.012635140679776669,0.012637537904083729,0.012645211070775986,topic1
11832716,0.014660133048892021,0.014662185683846474,0.014658461324870586,0.8680689930915833,0.014659578911960125,0.014659345149993896,0.014656957238912582,0.014659020118415356,0.014657288789749146,0.014658039435744286,topic3
11948141,0.02108398638665676,0.8095561861991882,0.021071916446089745,0.02113603986799717,0.02112727239727974,0.021096298471093178,0.02148389257490635,0.02120635285973549,0.021108530461788177,0.02112947590649128,topic1
11966385,0.013147382065653801,0.4088256061077118,0.013148217462003231,0.48600447177886963,0.013145537115633488,0.013143456541001797,0.013144098222255707,0.013144598342478275,0.013146433047950268,0.013150165788829327,topic3
11992049,0.8412533402442932,0.017638560384511948,0.017636694014072418,0.01763993501663208,0.017638958990573883,0.01763749122619629,0.01763915829360485,0.017642376944422722,0.01763637736439705,0.017637081444263458,topic0
12039922,0.01533984299749136,0.015357475727796555,0.8619377613067627,0.015342744998633862,0.015337580814957619,0.01533900573849678,0.015335282310843468,0.015337497927248478,0.01533518172800541,0.015337611548602581,topic2
12060629,0.013410002924501896,0.013415019027888775,0.013410025276243687,0.01341027207672596,0.8793114423751831,0.013408072292804718,0.013406826183199883,0.013409817591309547,0.013408203609287739,0.013410351239144802,topic4
12082544,0.013202357105910778,0.013209227472543716,0.8811585307121277,0.013203476555645466,0.013208147138357162,0.013201004825532436,0.013200913555920124,0.013208572752773762,0.013204853981733322,0.013202882371842861,topic2
12084714,0.015044628642499447,0.22741876542568207,0.015038781799376011,0.015044535510241985,0.015042307786643505,0.015041354112327099,0.6522220969200134,0.015039468184113503,0.015054754912853241,0.015053286217153072,topic6
12097284,0.01044204831123352,0.6294748187065125,0.010436393320560455,0.010433482006192207,0.010441604070365429,0.01043871883302927,0.010441139340400696,0.010436820797622204,0.2870175540447235,0.010437393561005592,topic1
12109342,0.10353238880634308,0.8234342336654663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic1
12149290,0.013207613490521908,0.881162703037262,0.013207804411649704,0.01319954264909029,0.01321461983025074,0.013201143592596054,0.013206731528043747,0.013199035078287125,0.013201269321143627,0.013199497945606709,topic1
12171878,0.01447963248938322,0.014479797333478928,0.8697112798690796,0.014475313015282154,0.01447805855423212,0.014476137235760689,0.014473269693553448,0.014477287419140339,0.014474750496447086,0.014474477618932724,topic2
12187203,0.01657966710627079,0.016578851267695427,0.01657627709209919,0.016580620780587196,0.8508040308952332,0.016577184200286865,0.016574257984757423,0.016577506437897682,0.01657477393746376,0.016576815396547318,topic4
12202666,0.012627250514924526,0.012626295909285545,0.012625130824744701,0.3256246745586395,0.09802908450365067,0.01262353640049696,0.4879719614982605,0.01262530405074358,0.012622790411114693,0.012623971328139305,topic6
