pmid,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,pred
11748979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33582666516304016,0.2887832522392273,0.0,0.22363217175006866,topic16
11821449,0.0,0.0,0.0,0.0,0.0,0.0,0.25970742106437683,0.0,0.0,0.4618965685367584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14714308083057404,0.0,0.0,topic9
11854177,0.10934548825025558,0.0,0.0,0.0,0.0,0.6686539649963379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1040191724896431,0.0,0.0,0.0,topic5
11855882,0.0,0.0,0.0,0.0,0.7643271684646606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12960028648376465,0.0,0.0,0.0,0.0,0.0,topic4
11875759,0.20143750309944153,0.0,0.0,0.0,0.6871325969696045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic4
11914621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33981168270111084,0.0,0.5446853041648865,topic19
11920650,0.45379775762557983,0.0,0.0,0.0,0.0,0.42342060804367065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic0
11929326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21053734421730042,0.0,0.5337032079696655,0.0,0.1567699909210205,0.0,0.0,topic15
11948493,0.0,0.0,0.0,0.0,0.0,0.8420133590698242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topic5
11966385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3707118332386017,0.0,0.4899493455886841,0.0,0.0,topic17
11972400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060152143239974976,0.0,0.8291988372802734,0.0,0.0,topic17
