pmid,tsne1,tsne2
16540672,-32.92706,-5.5829606
16540682,-34.45501,5.0590324
16540687,3.908902,-50.124508
16541302,10.693302,29.001015
16541305,27.569292,-39.275616
16541309,-35.200764,-21.844345
16541322,40.29575,7.8126273
16541424,-27.711502,-21.815683
16541446,2.150973,51.44506
16542138,-12.919286,-20.209904
16542425,2.8014202,-31.2166
16542795,13.395992,7.970895
16543464,-38.09906,-20.328016
16545725,-38.864483,34.039627
16545728,-32.52454,41.928257
16545870,-22.550018,23.944345
16545922,34.15597,22.88289
16546506,-28.908842,2.0938494
16546936,54.32355,5.8943653
16546967,-33.19742,-18.701712
16546975,-28.766174,-22.901487
16547447,9.097847,-14.364591
16547940,1.6107715,51.083214
16549109,-28.743206,14.437742
16549112,-28.768913,14.417316
16549113,-42.340057,38.546467
16549611,-3.2475824,11.168391
16549623,1.1693987,-3.7707915
16549811,-50.642475,15.366167
16549828,50.244095,-21.310194
16549830,48.758305,-8.8812895
16549839,-19.979483,-23.587715
16549840,17.771893,-2.427939
16551137,4.191902,-37.507042
16551855,3.3292882,-39.01239
16551856,-11.781577,-28.590714
16551868,-38.16826,-25.35418
16551975,-38.19339,6.940265
16552262,3.9422016,11.099359
16552495,13.759428,-17.691868
16554570,2.6192894,-9.393639
16555025,26.41876,-13.701143
16555433,-10.3592205,-4.480966
16555986,-44.60194,-13.453314
16555991,-22.425898,-9.692986
16556025,0.6185939,-29.166208
16556026,1.2143998,-34.080853
16556050,-33.69065,9.812459
16556053,-7.3459888,13.33328
16556079,-45.46228,-14.15385
16556086,1.4797593,44.840225
16556089,-21.859465,24.519918
16556888,-29.859964,24.801405
16562370,4.522693,6.1609697
16562649,-15.8280325,8.057325
16563180,15.986219,-45.696476
16565357,10.225118,-27.395952
16565971,-3.4234114,35.52059
16566729,1.1054903,27.2412
16566813,28.746653,-8.976039
16567171,13.75526,7.207447
16568409,56.237305,-1.0397019
16568451,10.565587,47.251003
16568458,27.182072,-21.069391
16568471,2.6217723,25.400547
16569390,24.64939,6.901193
16569788,38.457664,-23.530293
16570275,-16.194866,-41.942093
16572401,9.629726,-11.671443
16572412,30.652178,-3.0393414
16573373,23.178463,-39.430595
16574225,-14.489101,41.409687
16575001,-19.278595,24.75805
16575003,14.542353,-20.726667
16575008,24.41209,34.090668
16575009,19.866608,8.181278
16575720,-38.284206,40.98689
16575876,12.223711,-53.029915
16580192,11.461238,17.24459
16580307,8.404874,-24.540955
16580499,-32.0316,-20.977365
16581300,-27.642162,5.084343
16584762,41.89569,-19.116226
16584851,12.7896805,36.64003
16585184,-23.536255,-34.852097
16585200,-37.54075,-26.43118
16585204,-36.812218,-18.977932
16585207,-14.724085,6.0220003
16585224,30.878483,-42.323925
16585505,-25.256222,-34.425472
16586496,-22.363127,18.477097
16586497,52.600353,0.43501714
16594572,-2.9022553,-5.9358053
16595024,11.782908,25.560625
16595032,8.658184,6.595063
16595034,6.0553064,50.363903
16595036,8.643499,32.380478
16595037,30.927711,-22.02337
16595038,1.2392488,21.124994
16595067,-8.960006,16.720766
16595499,23.159327,12.165984
16595600,-17.894169,18.410883
16595780,14.963105,36.547935
16595781,26.619299,-41.31644
16596225,-41.579357,9.821731
16596227,-10.546844,-33.837517
16596230,28.337528,21.56039
16596326,8.533926,-49.266087
16596621,-26.692133,1.8811541
16598430,9.675141,-11.261176
16598750,4.0578356,27.371956
16598751,-0.2806079,41.852684
16598762,1.2671834,43.527824
16600944,37.02677,-38.03489
16601247,-44.685745,34.48154
16601426,-1.63829,43.233143
16601427,6.9623938,37.228146
16601434,25.1394,13.064652
16601435,45.73431,17.10419
16601442,-2.560038,-5.8164673
16603191,0.42511454,-30.643745
16604476,30.249252,-21.131855
16607546,-20.303446,7.3018565
16608422,-26.10488,1.921747
16609006,-12.579594,-33.957554
16609019,-6.3285537,-19.354057
16609040,-45.46015,-1.8041145
16609047,37.92814,35.36437
16609053,-21.070906,-21.00182
16609055,1.3321801,2.5545866
16609056,-24.274836,0.80808
16609058,-20.045221,2.2788672
16609059,-21.8465,-0.8710018
16609060,-3.8746796,2.1872292
16609061,-41.11016,-27.294458
16609062,-14.31652,-3.660538
16609087,31.246738,-9.437273
16610571,6.034238,-12.292333
16612058,40.972942,-9.656737
16613536,-12.568212,24.669594
16613544,20.136566,-23.197384
16614119,21.038364,-42.77888
16614231,-6.267302,-25.804173
16614234,-24.956476,15.838347
16614758,-29.156376,0.89297354
16614878,27.834719,-3.9996696
16615096,-10.781143,22.203335
16615097,2.6132305,25.48703
16615113,8.755762,-31.36664
16616044,-44.514004,36.000294
16616046,-50.13372,19.790209
16616062,-48.609848,16.228199
16616064,-48.189518,16.11233
16616067,-49.561085,17.9628
16616068,-49.103203,18.410395
16616072,-48.620556,15.60435
16616108,-4.214799,-29.925959
16618380,11.516609,3.7990024
16618383,-3.6796944,11.0443945
16618581,29.359169,23.90627
16618861,40.748665,-11.863711
16618904,29.303507,-21.34486
16618905,15.53384,-19.725502
16619211,-11.564403,18.079817
16619252,10.126107,-41.090942
16619278,30.247667,12.826119
16619408,-6.094456,27.027292
16621887,10.301534,-48.430294
16622120,7.0010123,24.396173
16622257,5.769027,35.885212
16622260,43.964333,1.4073869
16622264,1.1965785,43.195965
16622265,0.6114642,40.583874
16622270,40.220276,30.323198
16623649,20.861837,28.651659
16624965,23.503149,-46.76653
16626110,-28.351154,2.7913978
16626308,32.79969,18.810482
16626501,3.9888499,-23.837996
16626792,15.892227,43.75901
16627219,-30.87074,-8.725407
16627756,-31.238459,29.287054
16627760,-44.54009,12.81637
16627976,-36.16392,-23.091984
16628553,45.78514,18.63488
16628654,-15.724833,23.068882
16629258,-0.565484,-26.065472
16629561,44.862896,15.50388
16630177,-9.164455,19.231789
16630396,-48.437077,21.458979
16630403,11.783877,42.10854
16631472,-42.58312,12.013939
16632470,-25.285788,-17.875366
16633003,14.556722,-14.123242
16633005,25.757624,-22.264946
16634096,10.756541,13.90717
16634693,4.01418,19.462437
16634713,-23.761665,28.472803
16635280,27.945196,0.7762272
16635512,31.843973,23.127613
16636335,31.000082,-5.527798
16636336,7.7546153,39.864716
16636341,-0.12508485,32.782635
16636680,-53.491364,5.7355404
16636748,-4.379569,41.822594
16638845,-19.622112,-38.71003
16638861,27.63502,8.804518
16639730,24.534653,-40.266697
16639731,-32.774204,36.230927
16639734,-41.89254,20.399035
16639738,45.069763,-0.8480533
16639739,-6.5085015,44.582466
16640804,-1.9856849,17.880478
16640814,-32.404427,43.086094
16640816,-30.990692,21.690554
16641275,-40.017883,-3.7567854
16642271,-30.713001,-7.962967
16642480,-50.638767,-25.067688
16642484,-36.94991,17.585995
16642489,-41.469387,20.262735
16643473,22.913368,-8.729139
16643474,25.14064,-7.097517
16643655,-0.07254641,-30.164461
16644744,0.36940545,-1.1255294
16645171,-34.182457,-0.6188048
16645207,-0.54691595,-42.60634
16645214,14.554182,-29.57734
16645434,-4.4871144,-7.756731
16645590,-37.10545,-21.260305
16647567,-42.951916,2.78112
16647574,-38.999176,35.047478
16647891,20.710527,-16.001839
16648044,15.662157,-45.43829
16648046,7.5074334,13.672466
16648119,-4.849672,19.042297
16648140,-34.71027,5.2547603
16648414,11.725558,-4.5707946
16648507,21.044952,-6.496646
16648511,14.306372,36.870014
16648513,31.415594,-12.34561
16648548,-2.5031142,-13.370103
16648656,17.234901,-21.030926
16649221,41.683002,-20.155619
16650867,-14.890929,-46.24339
16651374,-5.284115,-15.121886
16651426,-38.2019,-37.370148
16651447,-31.565836,0.6127039
16651940,29.925951,6.2845783
16652080,-0.8846422,-39.160316
16652341,-27.038843,-40.36221
16652376,-31.326315,-26.621437
16670008,4.1632023,-36.434254
16670263,-40.84714,-0.12196838
16670265,-41.714085,14.616184
16670388,-31.564796,-9.905526
16670389,28.95257,-31.841309
16672372,-14.710192,6.7849574
16675565,-6.5989904,-43.75245
16675575,7.701189,24.773298
16675706,-45.643707,5.660073
16675713,-39.05006,-20.475933
16676867,9.627229,-17.608807
16677690,8.032026,43.956875
16677696,14.542339,39.82017
16678060,5.717979,25.486929
16678495,-7.262803,-22.139832
16678584,24.056488,-15.712641
16678856,-23.364285,-28.722185
16679855,-3.099218,-5.331968
16679856,-24.645948,2.3655577
16680581,15.928189,-38.124256
16680749,-39.941185,10.715745
16681642,-34.045147,38.464497
16682129,31.744818,16.187336
16682130,16.129374,8.274233
16682134,10.829931,43.241966
16682145,26.61694,24.178713
16682578,29.10639,-37.270782
16682621,-26.8667,-31.693844
16682719,43.226433,29.349081
16682723,-30.204445,18.127659
16682737,48.952934,-9.567189
16683003,9.243342,7.307828
16683005,-12.622478,-12.620922
16683076,6.1309757,35.651917
16683077,11.176439,47.6648
16683225,35.18086,-11.792499
16684318,35.539223,-28.616907
16685112,26.962555,9.662844
16685445,-29.857845,-9.1653595
16685647,-23.777428,-35.35298
16687095,20.005041,-29.1531
16687713,-9.667243,19.402916
16687755,-14.497155,50.69329
16688727,-42.06455,-36.7756
16688777,-27.325518,29.83919
16690105,-32.982113,-18.632051
16690359,-14.891214,35.853825
16690429,16.12154,12.971267
16690439,30.208162,30.115046
16690521,-21.177174,30.067438
16690971,-11.307894,-39.482822
16691617,25.71779,15.971058
16691618,2.3314054,25.197016
16691620,-33.108707,19.491457
16696593,-10.468761,-13.865891
16697447,25.694597,-16.850534
16697796,15.486391,-28.17173
16697803,19.593052,6.958602
16698377,9.60701,24.362782
16699366,-21.356398,-20.979143
16699497,-3.8683167,-36.913177
16699594,-0.39503497,-45.706055
16699973,-8.262073,36.41132
16700034,-26.476177,23.279972
16700038,-15.928046,-25.177105
16702375,29.625866,-34.619884
16702392,11.276641,-31.377995
16702517,17.526707,-4.549433
16702569,27.599285,15.512563
16702582,42.008957,11.691986
16703123,-15.8456745,31.40413
16703198,-12.96374,18.206913
16703595,11.144142,25.810537
16704437,-37.28442,36.440155
16704928,-34.071808,27.54807
16705122,35.877182,-6.2051706
16705126,40.758884,-19.28943
16705170,-27.135117,-30.263744
16706268,-54.006416,9.433153
16706687,37.79602,36.83293
16707424,12.411495,-53.34101
16707456,-43.960884,-28.156641
16707477,-3.9808843,10.940716
16707479,-26.401718,39.503677
16707611,-0.30915865,40.18581
16708008,49.79534,-0.74899876
16708354,-18.880116,24.697796
16708356,38.759586,-17.619864
16709800,-33.428043,-3.103935
16709928,-29.606468,23.786743
16709931,-31.4729,29.222294
16710026,-15.277506,25.418732
16710031,-3.4388587,10.618892
16710033,-33.4101,34.317513
16710034,13.316834,8.085661
16710719,-39.50096,-29.287985
16712449,-14.258181,-8.747034
16713546,11.944634,-17.313673
16714331,5.7809196,-51.291214
16715435,29.518393,-22.181812
16718838,7.4014344,1.2216604
16720202,-44.915787,35.274887
16720329,-15.784639,7.018247
16721132,-20.89614,0.6937903
16721136,4.3905134,-12.25101
16721787,4.632064,-51.625618
16722773,4.191297,-37.620228
16723714,-3.1875753,-27.262972
16728275,-30.840977,-8.134707
16728282,-34.559483,38.17374
16728498,-14.972223,17.29304
16728934,-22.261688,24.887932
16728939,8.950955,7.5948577
16729911,-3.9035318,32.863644
16729916,5.290416,27.836197
16730060,-27.241003,29.712477
16730134,10.983456,39.069695
16730137,27.732233,27.883785
16730237,-22.476074,-15.309668
16730263,-39.67508,36.431675
16730265,-21.373192,-2.669237
16730266,-21.33198,-1.2143403
16730271,10.745508,29.125929
16730272,10.905899,26.041706
16730300,14.026721,2.3964539
16730530,27.406216,15.831778
16730784,51.13731,-17.412336
16730854,3.067386,38.921703
16730884,-35.27854,-36.5312
16731125,41.191093,13.113141
16731745,-18.38303,-11.046287
16732964,-42.5195,6.846121
16733646,-11.717054,48.19807
16735703,49.401855,-21.996223
16735788,7.448821,0.27611834
16736511,50.521168,-21.874018
16736568,7.6455765,2.9526243
16736978,-22.410246,-9.468106
16736979,-19.185303,-13.947861
16737674,37.181805,32.27246
16737921,-42.17283,11.284443
16737932,-35.29239,36.924656
16737937,-36.583054,35.942703
16737940,-35.202187,39.28639
16739349,10.089908,-12.032404
16740153,11.370027,-39.160904
16740298,21.48874,7.8502035
16740703,-16.942823,-33.2101
16740715,-29.979918,-23.44277
16740725,-35.644753,-22.62236
16740760,-1.5983317,-17.794638
16740761,1.328827,35.84535
16740767,-14.581446,3.8791604
16740785,33.999348,33.419636
16740787,33.938572,33.426254
16740788,33.98157,33.434174
16740789,33.954144,33.424934
16740792,34.02,33.42395
16740794,34.076656,33.41715
16741249,-31.375677,11.163529
16741304,-19.943024,7.7179227
16741726,-6.163258,43.82439
16750016,-41.132885,-37.0618
16750315,34.173454,-9.203887
16750316,35.649178,-28.536139
16750325,26.324327,21.600801
16750326,33.688004,24.339525
16750332,8.717157,41.677002
16750497,36.010933,20.001982
16750621,-23.434738,40.1332
16751058,24.910402,33.418785
16752073,-14.524963,17.719275
16752375,50.48529,-21.596018
16753202,27.34027,-8.099754
16753366,32.641525,-14.876956
16753380,29.13137,-13.068369
16753866,-27.932404,16.422298
16754633,24.048483,-46.49128
16754936,-13.7764845,20.047485
16755173,26.552317,0.5191106
16755175,6.8918314,33.321674
16755224,-46.079456,16.164955
16755266,23.451498,-46.841877
16755540,2.0927572,-4.4252086
16756722,-40.42849,-8.186305
16756948,-35.04302,-36.466507
16757127,28.674576,19.812134
16757345,-19.973288,-38.558197
16757360,-19.546606,-31.13076
16757375,32.29822,-21.80323
16757426,-48.314796,21.510342
16757703,-12.890946,2.7833996
16757724,-4.1704116,16.728056
16758173,-19.269808,15.355802
16758413,-25.554111,30.273676
16759149,-15.294989,-18.387177
16759161,-30.455702,-7.891224
16759221,-35.019753,36.30855
16760223,12.692994,10.894416
16760642,-12.225977,41.50527
16762618,-8.205534,-43.319374
16762634,-39.28935,-21.918203
16762733,-21.283573,1.4027147
16762916,-41.86925,-24.638351
16763210,-44.06722,13.953109
16763212,-46.75117,5.396119
16763279,25.704788,12.641187
16764755,-12.429998,-3.5632417
16765041,-20.59085,-20.646492
16765185,2.220864,24.779217
16765528,24.61216,24.09371
16765534,35.51413,-8.106742
16767371,10.154406,10.26394
16767725,21.881594,-47.080257
16769104,30.610611,1.3920411
16769276,14.748637,-44.404533
16769985,5.7268643,50.455727
16769986,53.188377,24.86949
16770537,-16.497799,-15.992701
16770783,41.80685,-20.643608
16770786,-21.138643,29.912006
16770788,-13.708032,-18.450647
16772123,-40.70505,10.852446
16772786,-11.404961,-15.912038
16773437,8.975956,32.555157
16773844,4.493757,0.3560193
16774493,-4.784429,23.548151
16774938,9.86731,-42.64987
16775044,12.678217,10.885233
16775234,-31.551722,27.224615
16775235,-31.515419,27.064445
16776787,40.16804,7.929886
16776978,-26.442682,18.669916
16777480,2.829908,-22.768192
16777685,10.824335,47.212082
16778114,-40.98379,-29.08562
16778146,-42.982,0.40326312
16778177,-2.1165853,-35.571316
16778214,-46.47391,-17.070993
16778241,16.166536,16.816984
16778987,-32.989548,-1.7227081
16779712,28.871025,0.14882644
16779793,-0.3713564,18.724905
16779795,29.748175,19.212193
16779800,2.5667078,25.449352
16780552,23.885283,13.49171
16781489,-51.24515,22.059402
16782176,28.954554,2.9376385
16782912,35.10304,18.602562
16782913,21.92902,47.778267
16782915,35.00414,-5.1886854
16782916,39.611244,-11.738122
16782922,15.90627,34.90966
16782925,31.191097,-19.816504
16782928,-32.917694,35.425583
16782931,26.290966,-16.848682
16783836,-38.881298,26.774048
16785067,-28.715109,4.6758432
16785352,24.6763,-15.115046
16785353,16.387148,-11.603374
16785357,16.40788,-12.59119
16785472,-7.039145,-21.667593
16785802,-5.780376,3.8990304
16786333,-10.975276,45.849434
16788159,-32.152344,-19.859018
16788380,-11.448177,7.383568
16788750,16.63032,-20.783573
16788754,-18.792946,-29.62937
16789792,3.689141,4.0493217
16790091,-28.528862,-16.904156
16790264,-6.7603106,29.310984
16791450,-14.208178,2.6657188
16791479,29.64558,-28.534441
16793500,21.541824,21.515491
16793542,-30.441898,-37.307957
16794235,-12.671233,-10.63546
16794242,12.607973,4.331921
16794421,14.225292,-0.9586809
16795066,-15.596899,-28.07969
16795067,-11.105314,28.056765
16796694,4.7649703,26.441698
16796779,-53.589134,4.8338003
16796789,19.334713,-6.4712434
16796793,-12.685806,8.05779
16797250,5.0568943,3.206239
16797375,-5.298701,-0.20538306
16797679,-7.52502,17.066317
16797683,8.55961,-24.460327
16797704,-37.644478,-15.438489
16797779,-1.9609708,17.912947
16798175,32.228054,5.4854426
16798488,32.20995,-21.855818
16799332,-30.947332,-11.89525
16799335,-30.699465,-0.29961222
16799355,43.41688,-1.4927833
16799556,0.3952049,-40.04119
16800971,38.347603,7.8286
16800973,0.4129015,43.8575
16800976,10.285145,23.940453
16801993,-11.997106,-5.0342183
16802288,34.075264,22.499855
16803675,-29.472355,18.6466
16803680,31.728542,-7.2509456
16804116,-53.403023,6.0543723
16804926,7.497315,23.789755
16804927,7.4085574,26.48291
16805714,-3.4364135,1.2709224
16806436,30.884148,-2.035876
16807678,-39.417507,-27.592737
16807780,9.669447,-1.5440495
16808432,-32.39761,-9.735287
16808592,-10.636031,-13.552722
16808964,10.711423,-12.194541
16809148,9.647526,46.465202
16809160,-8.830765,40.938572
16809610,-43.434727,-21.21968
16809614,-38.80654,19.170315
16809727,12.400531,33.153343
16809731,-4.473981,34.946926
16809736,24.29822,-8.566192
16809738,12.544564,38.948463
16810616,-31.663757,27.53904
16813727,6.8772817,12.178322
16813730,-0.2572409,12.825852
16813731,37.33437,32.081795
16813873,22.797636,48.12319
16813878,15.397096,36.374237
16813890,40.232555,-19.205149
16813948,0.26622474,44.48222
16814159,25.346586,11.757788
16814423,10.696206,13.8277
16814952,11.895983,16.160576
16814955,37.616226,-8.620049
16815318,-6.698811,-18.192202
16815535,34.385582,11.572904
16815536,29.236395,3.1590228
16815651,32.79112,-41.648815
16816134,-24.670086,-38.899315
16816380,-20.98213,-16.785738
16818280,-21.148312,40.21809
16818519,-35.75487,-25.786982
16818618,-16.634695,4.8813457
16818620,-32.820904,-30.117563
16818652,-41.859108,-24.586826
16818663,11.263995,-31.379557
16818686,-12.738323,8.026989
16818707,-5.5272923,-7.2711134
16818852,57.98029,-0.56169707
16819321,-26.037415,17.24315
16819629,49.68908,2.8551977
16820091,-7.9671483,-43.19512
16821795,-46.17712,-20.384373
16822295,-42.033688,-0.294281
16822819,-3.2027586,-32.131397
16822843,13.54471,31.443365
16822844,26.051405,-37.963978
16822845,10.611049,28.46644
16823171,10.958322,-0.581941
16824973,-35.93138,23.744577
16826124,-14.547809,17.767456
16826462,-29.701374,-8.533819
16826517,-34.853027,20.503338
16827884,-34.097466,15.8796835
16828865,-43.683964,-1.1800458
16829574,38.721584,-21.355127
16829690,-29.904793,-23.493963
16830322,57.845093,0.015668388
16831071,-22.243797,25.26622
16831144,18.967646,-15.791746
16832122,43.59541,30.879633
16832602,3.2390323,46.797356
16832603,-14.312788,42.85979
16832676,-13.096013,-43.399258
16832815,-48.55413,16.24372
16832816,-26.84753,33.275826
16834459,-42.243664,8.698135
16835228,-44.088547,-34.669903
16835340,-16.46834,-26.470234
16835424,17.429867,-45.003353
16835508,17.315544,10.831797
16837027,31.317142,-0.15432605
16840193,-23.214043,19.452135
16840198,-30.7607,26.553576
16840542,9.783555,-45.574505
16840723,-11.981512,-33.91893
16841258,21.845427,-47.081806
16841796,9.118281,12.409838
16841797,10.735243,1.1810869
16842157,-18.690737,-7.725318
16842379,15.108515,42.89468
16842694,26.81643,7.1088943
16843098,-0.5192943,-32.149574
16843108,-43.194542,8.531726
16843633,43.52293,10.162305
16844323,4.3736234,-50.40737
16844894,46.111645,18.24297
16846475,-38.005756,-18.173315
16847424,25.529274,1.1352408
16847885,42.88318,32.835003
16847887,9.157356,18.909935
16848844,35.830456,-5.7071204
16849535,-20.612137,-34.052822
16849543,-22.078588,-18.751152
16849548,-38.123787,-37.31967
16849748,4.507162,47.546333
16849752,18.702656,23.74104
16849756,14.837396,9.689911
16849759,11.844107,42.064705
16849760,10.452679,-42.083847
16849764,25.841759,21.559244
16849766,50.48976,7.8949428
16850246,6.3742404,-47.788826
16855379,-5.5549216,-8.104658
16856154,21.308935,20.91411
16857802,-11.8787985,48.134163
16857803,-15.83208,6.5425973
16857815,-2.2134404,-24.225794
16857818,-15.313763,8.021645
16857820,-13.796389,7.525374
16857823,-1.7206007,17.771875
16857824,-9.885632,32.524506
16857987,-22.340057,-9.264503
16858161,5.9655385,28.926508
16858170,-7.1455383,-17.096367
16858174,-14.202396,17.813864
16858189,20.383726,-6.07404
16858513,37.0156,34.102016
16858548,23.489685,2.0127273
16859577,11.8401575,3.34373
16859578,10.475842,5.586598
16859579,-11.584134,28.373877
16859581,44.631145,6.1924453
16860523,46.254326,0.33597422
16860852,14.962441,42.84903
16861052,11.031484,-42.01493
16861127,-3.7737088,-5.20134
16861913,-36.32173,-28.520842
16862152,-30.558653,-16.358892
16862536,49.91191,-0.27867562
16862570,-28.671854,22.600224
16862573,3.3917446,24.154648
16862596,32.404835,-7.63439
16863934,29.044825,25.763533
16864070,29.058493,24.885149
16864758,31.697866,-38.425045
16865563,-0.3269577,44.586613
16865595,26.7391,1.5634127
16865596,-6.549348,26.654331
16865597,20.526844,0.201502
16865599,48.78323,-14.383358
16866093,7.535519,-1.9198374
16866685,40.2033,7.854427
16867220,-25.689783,-32.454525
16867306,21.243555,35.660862
16870418,-23.703197,0.08783825
16870548,-36.13991,13.017166
16870552,-26.786377,34.50783
16870555,-12.903914,2.9756987
16872265,24.79172,6.9660873
16874767,-20.02001,23.766596
16874816,-32.746727,-7.9101954
16874819,25.693594,3.2939448
16875720,30.317259,-3.1841283
16875937,-41.972137,12.066406
16877719,8.840367,39.262
16877721,-11.067118,42.85151
16877728,0.5078116,-21.313063
16878326,0.9405624,36.11887
16879607,-23.499788,22.662672
16879669,-29.51133,15.610752
16879768,-24.990135,10.174572
16879771,-27.735044,43.12514
16879775,-21.043951,23.135254
16879867,-37.594357,-3.248664
16880231,11.664991,25.620138
16880238,0.4645824,-10.594099
16880307,21.03981,-18.571615
16880314,15.257048,-34.52072
16882502,17.110987,-17.843218
16882708,-28.773699,35.66929
16882711,-26.388071,39.467285
16883003,0.47855464,-0.81555784
16883013,-22.240564,12.883872
16885366,-15.272481,6.324639
16885368,-35.82131,-27.276781
16885915,-3.6870484,-5.198964
16885917,18.582155,-11.646177
16886662,-28.112314,-11.533426
16886663,-13.762632,-8.525252
16886675,7.5671463,24.853943
16886897,-36.837574,21.238634
16887286,33.50989,-9.146873
16887292,27.846443,20.81356
16888001,-42.12115,-36.626842
16888034,-31.105223,0.7285984
16888090,-44.074867,13.954135
16889618,-26.030527,19.925177
16889823,14.8030815,42.796753
16890277,30.074757,-2.8680716
16890558,30.226742,-3.2178395
16890657,48.118286,-9.508196
16890673,37.59151,19.28536
16890677,41.008293,-19.712147
16890678,40.195385,-19.113178
16891317,-16.848787,-17.79061
16891464,-37.009365,-21.125444
16891861,-28.819653,2.7665555
16891868,3.595182,26.033756
16891869,3.6152437,26.026297
16892692,-4.253712,4.7639017
16894289,-21.44385,24.49026
16894292,-22.206987,14.134864
16894524,32.669754,16.54124
16894565,-14.394967,-15.517377
16896000,-40.826313,38.244244
16896004,6.1676297,50.633423
16896006,-11.079744,26.30044
16896009,11.800196,-54.9883
16896048,32.06767,-38.27586
16896151,-44.586506,12.350959
16896930,-1.892748,45.6593
16896931,-10.536074,-23.211676
16897431,-5.5816536,27.151707
16897985,-3.8233027,2.075795
16899598,-10.134387,-20.242542
16899606,0.20752648,10.517561
16899607,12.047101,-30.82407
16899611,-14.094154,41.041058
16899615,-16.446356,-17.978222
16899627,-29.037401,-15.552555
16900483,8.069823,34.04459
16901028,43.138016,29.244652
16902153,-15.195794,46.915928
16902984,-37.349464,16.704563
16902987,-11.610986,46.418694
16904055,11.72427,4.8762527
16904056,9.142993,1.3889315
16904057,9.022935,-2.5661643
16904058,25.286312,6.8623586
16904847,17.319832,-11.903606
16905030,48.860657,-1.5204337
16905974,-1.124734,4.623818
16906227,-22.420652,-14.303286
16906325,-44.22676,25.37443
16906452,4.5670357,-21.294203
16908054,-32.43512,-9.67717
16908592,-41.054752,-29.875402
16908594,-41.92849,-19.271545
16908934,18.608236,8.17531
16908937,-2.4284675,34.377846
16909414,0.9029052,45.999397
16909423,-16.09967,8.085328
16909426,6.510277,36.610565
16911489,-35.62676,32.200912
16912177,-29.69524,-29.43705
16912191,-44.933693,-28.299866
16912208,-19.941505,-31.693624
16912212,49.099556,-22.012589
16912224,-37.545372,-15.649583
16912263,39.567276,-3.4825277
16913316,5.0101566,-12.422811
16914563,-13.326879,-12.159944
16914578,-6.6915426,39.438576
16914580,-35.20222,-9.941451
16916273,-45.25128,-13.793611
16916488,-22.343594,24.936024
16916489,-46.22606,-28.554352
16916490,-36.960423,34.088852
16917005,-36.45435,21.540857
16918262,-5.5007653,25.79171
16920425,20.158056,-10.864917
16921036,15.688116,9.055192
16921037,57.82733,2.5837839
16921041,-41.050392,13.098859
16921048,11.158208,35.81542
16921049,40.846386,-19.149803
16921051,9.791875,31.235594
16921275,32.683872,-21.939486
16922258,5.1577983,3.2918959
16922260,9.026228,12.463975
16922620,-21.310741,24.46253
16923555,-22.63503,30.656301
16923559,-23.043566,26.18908
16923569,-27.8103,11.290635
16923774,26.59359,-40.16037
16925483,-23.60713,40.012657
16925489,30.81836,-21.376268
16925494,12.42333,-0.5867892
16925505,-20.010149,35.324432
16925576,-37.77139,-27.15806
16925975,39.594593,-16.091698
16926177,4.7771044,-51.53413
16926564,17.909044,1.3475914
16926572,33.318462,-5.058274
16928151,-15.470653,51.521294
16928239,32.666576,16.453516
16928523,7.729104,10.318643
16929165,-17.10701,0.4199636
16929468,51.60372,1.3899337
16930623,-17.884796,-17.617062
16930766,10.71627,-17.22943
16931954,-11.008324,-42.550278
16931963,-8.606391,-43.596207
16932601,7.8388276,-1.7548966
16933324,46.450497,-13.610602
16933325,21.00166,-10.73543
16934909,-15.278636,39.4571
16935726,28.877651,-30.162554
16936558,48.524612,-6.915854
16937522,-9.961484,-25.655693
16938815,29.99381,23.296564
16938860,-3.3175035,-45.839012
16939386,0.3620432,-11.684445
16939496,-45.888542,9.351497
16939961,-14.951549,17.212532
16939964,6.3832617,0.64239186
16940414,-39.78679,-26.99513
16940965,-13.002498,-29.732126
16941960,-8.817419,-25.565859
16942642,30.907179,-21.523115
16942645,-0.60374475,43.572758
16943394,24.669027,-41.397713
16943400,24.564798,-41.413734
16943525,27.370771,-11.454236
16943527,-12.285435,47.53837
16943532,10.629001,43.45206
16943537,7.156088,38.559692
16944535,-17.52064,-42.84653
16944539,24.15763,4.211978
16944656,27.15422,4.996732
16945172,-11.727245,18.259636
16945480,-13.952089,-21.061066
16945768,25.494215,-7.081126
16946209,17.434475,-44.954918
16946302,-41.498535,32.339237
16946307,-3.348282,-43.22296
16946713,-11.871296,-30.58699
16947023,-10.52806,-32.477417
16947084,-15.649702,-11.628718
16948128,31.198269,-8.332411
16948177,-22.96486,26.168173
16948955,0.35230297,-11.782841
16949700,-10.737458,16.831839
16949765,29.974888,30.534538
16951139,-8.905474,-34.725998
16951165,-28.633688,-33.22537
16951177,-32.88373,-13.480136
16951227,-6.6326337,-43.617184
16951235,-13.860549,38.59726
16951381,-39.504402,36.327946
16951382,-29.321615,-17.119684
16951389,-5.806926,26.377626
16951390,-1.2870178,-14.627267
16952046,18.12503,3.8802311
16952070,0.27987295,-8.4603815
16952542,-6.5013847,-43.40273
16952626,25.886747,-6.590209
16952661,19.219841,0.7207828
16952707,-33.180527,-20.85189
16954519,-3.8228889,11.037736
16954546,-12.879495,-8.6517315
16955385,33.505535,-14.480831
16955504,32.777256,-20.25618
16955509,25.953505,5.8653436
16955510,-39.540726,19.984858
16955712,-19.720062,-24.800562
